frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,10,15.215031,7.068322,22.156072,1.029602,22.459419
1,0.033333,0,10,15.773450,7.328611,22.910642,1.081536,23.328171
2,0.066667,0,10,15.637454,7.285398,22.714464,1.102979,23.094919
3,0.100000,0,10,15.856300,7.422852,22.990988,1.182648,23.395263
4,0.133333,0,10,15.369543,7.256428,22.311163,1.236233,22.561234
5,0.166667,0,10,15.370666,7.256621,22.313418,1.235663,22.562918
6,0.200000,0,10,14.872364,6.791465,21.776201,0.797406,22.043486
7,0.233333,0,10,14.887627,6.798191,21.794178,0.798800,22.069903
8,0.266667,0,10,14.874601,6.792519,21.773528,0.798876,22.051400
9,0.300000,0,10,15.480413,7.068791,22.619229,0.839804,22.982208
10,0.333333,0,10,15.355625,7.040707,22.428100,0.879897,22.758877
11,0.366667,0,10,15.591316,7.182448,22.739629,0.952916,23.081403
12,0.400000,0,10,15.124570,7.031061,22.062748,1.022503,22.288457
13,0.433333,0,10,15.560401,7.227022,22.667137,1.048481,22.965585
14,0.466667,0,10,15.459579,7.192151,22.516153,1.061179,22.801405
15,0.500000,0,10,15.621467,7.286843,22.728939,1.107449,23.028014
16,0.533333,0,10,15.235554,7.148783,22.178383,1.142950,22.385328
17,0.566667,0,10,15.039189,6.881748,21.897676,0.855094,22.364797
18,0.600000,0,10,14.998754,6.872232,21.836755,0.867219,22.292289
19,0.633333,0,10,15.003447,6.874335,21.842105,0.867741,22.300494
20,0.666667,0,10,14.998109,6.871941,21.833392,0.867717,22.293219
21,0.700000,0,10,15.511988,7.105564,22.545343,0.902490,23.088130
22,0.733333,0,10,15.394335,7.068569,22.370921,0.922673,22.889411
23,0.766667,0,10,15.584828,7.183094,22.621712,0.981854,23.150917
24,0.800000,0,10,15.125694,7.026262,21.972790,1.034303,22.369990
25,0.833333,0,10,15.128473,7.027369,21.976697,1.034235,22.374487
26,0.866667,0,10,15.127512,7.026756,21.975607,1.033843,22.373087
27,0.900000,0,10,15.129623,7.027530,21.979253,1.033541,22.376074
28,0.933333,0,10,14.861997,6.748294,21.520107,0.789678,22.276207
29,0.966667,0,10,15.347500,6.965715,22.194091,0.817102,23.031309
30,1.000000,0,10,15.231717,6.931521,22.018153,0.841341,22.835655
31,1.033333,0,10,15.406647,7.033069,22.247282,0.890312,23.082348
32,1.066667,0,10,15.019132,6.899695,21.691391,0.934806,22.431200
33,1.100000,0,10,15.402083,7.308438,22.068319,1.359183,22.778746
34,1.133333,0,10,15.398768,7.309220,22.063414,1.362588,22.770302
35,1.166667,0,10,15.398768,7.309220,22.063414,1.362588,22.770302
