frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,5.6,26.408987,30.467277,19.176886,34.299620,25.750454
1,0.033333,0,5.6,27.100727,31.046882,19.915723,34.806683,26.579774
2,0.066667,0,5.6,27.070136,31.050372,19.866638,34.833134,26.510636
3,0.100000,0,5.6,27.652604,31.580897,20.467948,35.330704,27.159160
4,0.133333,0,5.6,27.487078,31.601820,20.185330,35.480714,26.795189
5,0.166667,0,5.6,28.031505,32.033226,20.812992,35.831195,27.450328
6,0.200000,0,5.6,28.025323,32.030890,20.803887,35.831632,27.440449
7,0.233333,0,5.6,27.884333,31.994559,20.623966,35.861910,27.167122
8,0.266667,0,5.6,27.830936,31.972640,20.547669,35.862467,27.082673
9,0.300000,0,5.6,27.989900,32.086064,20.727855,35.945973,27.295871
10,0.333333,0,5.6,27.864174,32.001432,20.586155,35.887645,27.118721
11,0.366667,0,5.6,27.864440,32.001600,20.586495,35.887742,27.119083
12,0.400000,0,5.6,28.177582,32.978320,19.960378,37.437976,27.134393
13,0.433333,0,5.6,28.797551,33.402419,20.721398,37.722528,27.948728
14,0.466667,0,5.6,28.741063,33.376030,20.643775,37.717465,27.861948
15,0.500000,0,5.6,29.002239,33.580461,20.961627,37.878015,28.167076
16,0.533333,0,5.6,28.461268,33.293649,20.263850,37.766554,27.353402
17,0.566667,0,5.6,29.026392,33.674296,20.975377,38.012809,28.090990
18,0.600000,0,5.6,28.878330,33.596031,20.796056,37.980122,27.858814
19,0.633333,0,5.6,28.964522,33.663965,20.908663,38.032151,27.952752
20,0.666667,0,5.6,28.657675,33.490547,20.519494,37.950789,27.502742
21,0.700000,0,5.6,28.657971,33.490937,20.519514,37.951292,27.503108
22,0.733333,0,5.6,28.192773,32.393085,21.011542,36.293172,27.273607
23,0.766667,0,5.6,28.214846,32.406821,21.039932,36.300901,27.303704
24,0.800000,0,5.6,28.192469,32.393327,21.011232,36.293720,27.272457
25,0.833333,0,5.6,28.640781,32.716698,21.543021,36.529494,27.849829
26,0.866667,0,5.6,28.546589,32.642305,21.432780,36.469597,27.737390
27,0.900000,0,5.6,28.680322,32.751449,21.592218,36.559478,27.889269
28,0.933333,0,5.6,28.225438,32.437080,21.058580,36.340320,27.277414
29,0.966667,0,5.6,28.652156,32.773752,21.554825,36.611815,27.789827
30,1.000000,0,5.6,28.532101,32.676776,21.417947,36.531327,27.647028
31,1.033333,0,5.6,28.654612,32.779860,21.563207,36.618657,27.781973
32,1.066667,0,5.6,28.279429,32.494967,21.132017,36.396124,27.310145
33,1.100000,0,5.6,28.876397,34.081309,20.311232,38.841344,27.476616
34,1.133333,0,5.6,29.119752,34.364542,20.518843,39.154523,27.685891
35,1.166667,0,5.6,29.480968,34.648139,20.934450,39.383149,28.125304
36,1.200000,0,5.6,29.362054,34.641768,20.732573,39.457377,27.896212
37,1.233333,0,5.6,30.049810,35.095684,21.599286,39.742388,28.807757
38,1.266667,0,5.6,29.925050,35.038419,21.416976,39.735163,28.623012
39,1.300000,0,5.6,30.170911,35.235638,21.715013,39.893982,28.903737
40,1.333333,0,5.6,29.576492,34.924746,20.933958,39.781260,28.014258
41,1.366667,0,5.6,29.686623,34.996154,21.074249,39.824583,28.161035
42,1.400000,0,5.6,29.608637,34.944722,20.975082,39.792518,28.058311
43,1.433333,0,5.6,28.728669,33.839932,20.415421,38.492965,27.277620
44,1.466667,0,5.6,28.728669,33.839932,20.415421,38.492965,27.277620
45,1.500000,0,5.6,29.244283,34.132003,21.117788,38.620145,27.994915
46,1.533333,0,5.6,28.939057,33.946562,20.753286,38.514154,27.549733
47,1.566667,0,5.6,28.993890,33.987273,20.826929,38.542917,27.611824
48,1.600000,0,5.6,28.736675,33.847798,20.489347,38.486361,27.234319
49,1.633333,0,5.6,29.260063,34.188473,21.158778,38.693702,27.927708
50,1.666667,0,5.6,29.062592,34.050854,20.919288,38.598488,27.670000
51,1.700000,0,5.6,29.217287,34.158795,21.122843,38.669803,27.859217
52,1.733333,0,5.6,28.754473,33.861292,20.550310,38.488040,27.225068
53,1.766667,0,5.6,28.932252,33.959416,20.784466,38.529629,27.482662
54,1.800000,0,5.6,28.858109,33.872701,20.802107,38.415893,27.356327
55,1.833333,0,5.6,28.862087,33.875267,20.806913,38.417493,27.361854
56,1.866667,0,5.6,28.854137,33.871783,20.795547,38.417235,27.349629
57,1.900000,0,5.6,27.669157,31.858468,20.404179,35.770734,26.832560
58,1.933333,0,5.6,27.574062,31.771193,20.310503,35.687490,26.724194
59,1.966667,0,5.6,27.574829,31.771631,20.311637,35.687666,26.725184
60,2.000000,0,5.6,27.573626,31.770887,20.310023,35.687267,26.723587
61,2.033333,0,5.6,28.091753,31.985028,21.077888,35.678100,27.519270
62,2.066667,0,5.6,27.784425,31.752298,20.722278,35.497331,27.133668
63,2.100000,0,5.6,27.884978,31.783930,20.905429,35.472662,27.276844
64,2.133333,0,5.6,27.236192,31.400252,20.083433,35.273995,26.351147
65,2.166667,0,5.6,27.795701,31.748727,20.801034,35.470782,27.115288
66,2.200000,0,5.6,27.593393,31.591926,20.562999,35.347048,26.870132
67,2.233333,0,5.6,27.741903,31.688550,20.766216,35.402919,27.056574
68,2.266667,0,5.6,27.168161,31.310254,20.069877,35.159906,26.274701
69,2.300000,0,5.6,27.203305,31.322480,20.118382,35.156490,26.335043
70,2.333333,0,5.6,27.503406,31.808552,19.941994,35.849858,26.718365
71,2.366667,0,5.6,27.782748,32.004050,20.271797,35.987786,27.088660
72,2.400000,0,5.6,27.479097,31.885506,19.838801,36.000258,26.598232
73,2.433333,0,5.6,27.971896,32.226931,20.435342,36.234986,27.245361
74,2.466667,0,5.6,27.850571,32.138681,20.287720,36.170842,27.093151
75,2.500000,0,5.6,27.877767,32.158612,20.320655,36.185486,27.127158
76,2.533333,0,5.6,27.496860,31.927922,19.851999,36.057358,26.581223
77,2.566667,0,5.6,28.103496,32.340091,20.609504,36.328614,27.372370
