frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,20,14.937279,6.881379,22.023439,0.861390,21.927007
1,0.033333,0,20,15.268175,7.038090,22.458510,0.898645,22.447370
2,0.066667,0,20,15.193537,7.013808,22.355037,0.908618,22.316956
3,0.100000,0,20,15.314737,7.090392,22.503826,0.954405,22.485980
4,0.133333,0,20,15.015456,6.987909,22.101355,0.983719,21.961296
5,0.166667,0,20,15.016441,6.988306,22.102664,0.983719,21.962939
6,0.200000,0,20,15.016185,6.988154,22.102219,0.983665,21.962670
7,0.233333,0,20,15.016175,6.988135,22.102209,0.983641,21.962675
8,0.266667,0,20,14.650476,6.684116,21.603818,0.742841,21.604770
9,0.300000,0,20,14.957661,6.733103,22.125447,0.601650,22.145884
10,0.333333,0,20,14.820703,6.679400,21.938576,0.605069,21.918465
11,0.366667,0,20,14.996814,6.762068,22.184716,0.620566,22.185160
12,0.400000,0,20,14.501863,6.572128,21.486681,0.644314,21.374595
13,0.433333,0,20,14.962376,6.786009,22.131749,0.680966,22.074412
14,0.466667,0,20,14.874756,6.766830,21.990002,0.711604,21.922662
15,0.500000,0,20,15.043568,6.871273,22.212102,0.768674,22.149927
16,0.533333,0,20,14.668865,6.748892,21.660485,0.825013,21.521097
17,0.566667,0,20,14.671272,6.749910,21.664179,0.824979,21.524657
18,0.600000,0,20,14.670152,6.749334,21.662794,0.824763,21.522899
19,0.633333,0,20,14.519617,6.575358,21.306240,0.682757,21.569854
20,0.666667,0,20,14.507205,6.573838,21.279507,0.690411,21.551696
21,0.700000,0,20,15.023337,6.808061,21.999652,0.723570,22.346789
22,0.733333,0,20,14.899682,6.775395,21.810056,0.755819,22.133172
23,0.766667,0,20,15.091404,6.889107,22.061685,0.813139,22.399388
24,0.800000,0,20,14.662664,6.746447,21.434952,0.872546,21.680494
25,0.833333,0,20,15.161707,6.978889,22.118742,0.916628,22.449752
26,0.866667,0,20,15.059770,6.951834,21.960371,0.943471,22.275469
27,0.900000,0,20,15.253142,7.070122,22.211766,1.007402,22.540258
28,0.933333,0,20,14.830084,6.927550,21.593367,1.063212,21.833674
29,0.966667,0,20,14.834259,6.782477,21.642503,0.825458,22.034817
30,1.000000,0,20,14.832402,6.781516,21.637257,0.825735,22.034213
31,1.033333,0,20,14.925109,6.828039,21.769950,0.837884,22.167493
32,1.066667,0,20,14.829898,6.793251,21.635878,0.845129,22.008686
33,1.100000,0,20,15.288835,7.001257,22.268821,0.875821,22.721863
34,1.133333,0,20,15.168026,6.961232,22.090852,0.893128,22.520099
35,1.166667,0,20,15.333730,7.059834,22.308300,0.943177,22.749714
36,1.200000,0,20,14.915394,6.913289,21.713660,0.986029,22.046493
37,1.233333,0,20,15.403760,7.118968,22.397746,0.992021,22.821514
38,1.266667,0,20,15.257612,7.060150,22.193344,0.994410,22.585084
39,1.300000,0,20,15.412125,7.127313,22.402473,1.001150,22.832753
40,1.333333,0,20,14.929290,6.949867,21.719213,1.037021,22.031635
41,1.366667,0,20,14.791328,6.763698,21.737189,0.790039,21.846756
42,1.400000,0,20,14.791084,6.763565,21.736939,0.789969,21.846345
43,1.433333,0,20,14.821251,6.778551,21.778153,0.794113,21.891488
44,1.466667,0,20,14.785163,6.764583,21.726051,0.795924,21.833515
45,1.500000,0,20,15.206415,6.953905,22.304530,0.822145,22.492569
46,1.533333,0,20,15.091297,6.914361,22.135548,0.836323,22.302020
47,1.566667,0,20,15.233161,6.996420,22.323287,0.875160,22.501037
48,1.600000,0,20,14.860856,6.864815,21.804814,0.909110,21.868645
49,1.633333,0,20,14.862970,6.865652,21.807547,0.909103,21.872261
50,1.666667,0,20,14.862206,6.865244,21.806338,0.908990,21.871290
51,1.700000,0,20,14.624746,6.659303,21.572592,0.719737,21.581909
52,1.733333,0,20,14.613045,6.655409,21.552444,0.722021,21.564671
53,1.766667,0,20,15.100142,6.871247,22.233445,0.744915,22.322065
54,1.800000,0,20,14.998218,6.840261,22.080947,0.764358,22.149349
55,1.833333,0,20,15.175600,6.942775,22.318658,0.812131,22.396012
56,1.866667,0,20,14.747208,6.796729,21.698516,0.864716,21.678393
57,1.900000,0,20,15.161957,6.983545,22.273837,0.889920,22.322114
58,1.933333,0,20,15.054861,6.949187,22.112979,0.907686,22.143919
59,1.966667,0,20,15.205039,7.036204,22.311028,0.949182,22.354909
60,2.000000,0,20,14.839517,6.908681,21.785139,0.988815,21.744597
61,2.033333,0,20,14.840317,6.908912,21.786643,0.988576,21.745732
62,2.066667,0,20,14.758881,6.763150,21.703317,0.807513,21.765814
63,2.100000,0,20,14.808724,6.787816,21.768614,0.814825,21.842731
64,2.133333,0,20,14.755031,6.767694,21.688562,0.819098,21.757432
65,2.166667,0,20,15.205344,6.971591,22.310242,0.848764,22.457026
66,2.200000,0,20,15.092150,6.932808,22.147918,0.862023,22.266510
67,2.233333,0,20,15.250715,7.026878,22.354493,0.909801,22.487850
68,2.266667,0,20,14.829336,6.880307,21.766982,0.952081,21.768944
69,2.300000,0,20,15.223065,7.125975,22.273876,1.090836,22.304482
70,2.333333,0,20,15.214960,7.124056,22.261181,1.093353,22.290346
71,2.366667,0,20,15.406660,7.240589,22.504387,1.156905,22.558687
72,2.400000,0,20,15.048461,7.121456,21.985124,1.205673,21.954588
73,2.433333,0,20,14.822353,6.792008,21.640579,0.844711,21.981768
74,2.466667,0,20,14.817638,6.789757,21.632056,0.844659,21.976198
75,2.500000,0,20,14.961506,6.859085,21.826771,0.861500,22.196247
76,2.533333,0,20,14.815371,6.803660,21.605664,0.872807,21.967643
77,2.566667,0,20,15.247821,6.998035,22.201301,0.899368,22.642793
78,2.600000,0,20,15.142459,6.960766,22.049017,0.910152,22.468207
79,2.633333,0,20,15.295711,7.050428,22.248012,0.954519,22.684601
80,2.666667,0,20,14.889196,6.906594,21.670863,0.993787,22.002937
81,2.700000,0,20,14.891623,6.907577,21.674167,0.993777,22.006925
82,2.733333,0,20,14.889538,6.906500,21.671246,0.993442,22.003926
83,2.766667,0,20,13.438828,6.478138,18.957128,1.408564,19.950791
84,2.800000,0,20,13.438699,6.478115,18.956896,1.408623,19.950578
85,2.833333,0,20,14.124185,6.890464,19.832792,1.627747,20.912016
86,2.866667,0,20,14.034734,6.978327,19.605501,1.844154,20.654546
87,2.900000,0,20,14.181811,7.085989,19.780138,1.923915,20.841379
88,2.933333,0,20,13.909979,7.002533,19.374525,1.974259,20.381155
89,2.966667,0,20,14.443729,7.329154,20.047737,2.155428,21.128024
90,3.000000,0,20,14.419906,7.324692,20.006462,2.165525,21.087732
91,3.033333,0,20,14.677782,7.509271,20.319948,2.297268,21.416131
92,3.066667,0,20,14.203118,7.351496,19.618867,2.364871,20.625617
93,3.100000,0,20,14.203118,7.351496,19.618865,2.364871,20.625620
94,3.133333,0,20,14.389611,9.035606,18.027715,5.268624,19.872493
95,3.166667,0,20,14.446985,9.081343,18.092632,5.306253,19.942069
96,3.200000,0,20,14.414304,9.076253,18.039115,5.321032,19.882765
97,3.233333,0,20,15.309459,9.647405,19.165130,5.661885,21.101362
98,3.266667,0,20,15.248564,9.751298,18.984095,5.883503,20.878096
99,3.300000,0,20,15.245686,10.117955,18.741949,6.507574,20.487536
100,3.333333,0,20,15.186772,10.102823,18.652395,6.523440,20.384482
101,3.366667,0,20,15.606870,10.392518,19.157887,6.722088,20.940636
102,3.400000,0,20,15.558299,10.365931,19.093322,6.711199,20.870375
103,3.433333,0,20,15.735639,10.506663,19.302502,6.824654,21.079761
104,3.466667,0,20,15.300279,10.253206,18.746197,6.698600,20.456041
105,3.500000,0,20,14.922751,10.228075,17.762705,7.001437,20.004110
106,3.533333,0,20,15.003904,10.335609,17.818508,7.129153,20.064051
107,3.566667,0,20,15.083389,10.395551,17.909808,7.175664,20.164695
108,3.600000,0,20,15.065952,10.396822,17.882148,7.189554,20.126155
109,3.633333,0,20,15.752698,10.810180,18.764111,7.408498,21.085485
110,3.666667,0,20,15.632884,10.771249,18.583903,7.427662,20.887087
111,3.700000,0,20,15.901731,10.969521,18.908006,7.574684,21.222504
112,3.733333,0,20,15.377062,10.736906,18.183387,7.547881,20.399919
113,3.766667,0,20,15.390677,10.744308,18.200814,7.551000,20.420218
114,3.800000,0,20,15.382612,10.739444,18.190556,7.548393,20.408887
115,3.833333,0,20,15.385798,10.740454,18.192811,7.548397,20.416186
116,3.866667,0,20,15.064264,10.363542,18.054433,7.100747,20.037612
117,3.900000,0,20,15.695053,10.731199,18.887395,7.278165,20.919599
118,3.933333,0,20,15.486245,10.665834,18.592381,7.311264,20.555091
119,3.966667,0,20,15.644889,10.772827,18.795162,7.379944,20.759562
120,4.000000,0,20,15.281156,10.608312,18.290650,7.356775,20.196042
121,4.033333,0,20,15.839733,10.937769,19.014883,7.522850,20.981467
122,4.066667,0,20,15.665814,10.844668,18.784335,7.486986,20.726122
123,4.100000,0,20,15.824583,10.953570,18.990225,7.557912,20.925612
124,4.133333,0,20,15.407492,10.735589,18.435650,7.480499,20.306327
125,4.166667,0,20,15.426591,10.746630,18.459914,7.485939,20.333921
126,4.200000,0,20,15.411583,10.737565,18.441568,7.480902,20.312281
127,4.233333,0,20,15.311323,10.567381,18.191921,7.304514,20.437535
128,4.266667,0,20,15.302901,10.568786,18.178573,7.312451,20.417678
