frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,,13.604383,6.061062,19.644034,0.554168,20.614946
1,0.033333,0,,13.604383,6.061062,19.644034,0.554168,20.614946
2,0.066667,0,,13.370082,5.926997,19.389344,0.480207,20.240697
3,0.100000,0,,13.370355,5.927156,19.389670,0.480291,20.241104
4,0.133333,0,,13.370040,5.927007,19.389259,0.480256,20.240605
5,0.166667,0,,13.580136,5.975928,19.518057,0.457442,20.764909
6,0.200000,0,,13.561244,5.973709,19.496255,0.465115,20.722361
7,0.233333,0,,13.832139,6.107546,19.856366,0.503376,21.136674
8,0.266667,0,,13.439022,5.967756,19.267296,0.547023,20.502746
9,0.300000,0,,13.459615,5.967777,19.467327,0.496441,20.415076
10,0.333333,0,,13.459782,5.967485,19.468553,0.495663,20.415129
11,0.366667,0,,13.654231,6.068270,19.767297,0.521672,20.673725
12,0.400000,0,,13.388275,5.970846,19.396667,0.540674,20.227486
13,0.433333,0,,13.388552,5.970945,19.397138,0.540632,20.227887
14,0.466667,0,,13.319926,5.884563,19.275379,0.455994,20.228406
15,0.500000,0,,13.357814,5.897878,19.329897,0.452033,20.291512
16,0.533333,0,,13.049516,5.727727,18.835208,0.399282,19.914058
17,0.566667,0,,13.528967,5.934629,19.515898,0.410921,20.660082
18,0.600000,0,,13.411907,5.903464,19.346778,0.438814,20.450129
19,0.633333,0,,13.575214,5.989856,19.566250,0.470239,20.689154
20,0.666667,0,,13.224693,5.873482,19.061839,0.517467,20.094773
21,0.700000,0,,13.327335,5.901672,19.357314,0.462216,20.162475
22,0.733333,0,,13.309257,5.893337,19.329572,0.461400,20.136800
23,0.766667,0,,13.339603,5.903721,19.377236,0.456919,20.184654
24,0.800000,0,,13.079510,5.754408,18.963036,0.402762,19.872731
25,0.833333,0,,13.569171,5.965452,19.653622,0.415242,20.638650
26,0.866667,0,,13.480880,5.939721,19.524020,0.433266,20.485355
27,0.900000,0,,13.652450,6.032770,19.757563,0.469187,20.730599
28,0.933333,0,,13.264368,5.905866,19.192312,0.525978,20.074816
29,0.966667,0,,13.264731,5.905993,19.192934,0.525916,20.075343
30,1.000000,0,,13.261279,5.877902,19.251510,0.470602,20.061723
31,1.033333,0,,13.261710,5.878162,19.252045,0.470744,20.062340
32,1.066667,0,,13.261495,5.878084,19.251738,0.470762,20.061984
33,1.100000,0,,13.368524,5.910974,19.317520,0.471496,20.316555
34,1.133333,0,,13.368213,5.910776,19.316949,0.471417,20.316273
35,1.166667,0,,13.563959,6.007174,19.583908,0.497107,20.610860
36,1.200000,0,,13.325242,5.920445,19.233879,0.519068,20.222779
37,1.233333,0,,13.325242,5.920445,19.233879,0.519068,20.222779
38,1.266667,0,,13.427379,5.938793,19.362623,0.485087,20.434427
39,1.300000,0,,13.589922,6.021909,19.598103,0.508178,20.663485
40,1.333333,0,,13.386259,5.948296,19.305242,0.526247,20.327289
41,1.366667,0,,13.386543,5.948467,19.306024,0.526246,20.327358
42,1.400000,0,,13.622582,6.161783,19.530785,0.729408,20.607555
43,1.433333,0,,13.622582,6.161783,19.530785,0.729408,20.607555
44,1.466667,0,,13.622582,6.161783,19.530785,0.729408,20.607555
45,1.500000,0,,13.544325,6.042327,19.533375,0.569425,20.530175
46,1.533333,0,,13.543831,6.041962,19.531249,0.569489,20.530754
47,1.566667,0,,13.676161,6.105078,19.721176,0.581599,20.725707
48,1.600000,0,,13.525587,6.050987,19.508911,0.594546,20.473304
49,1.633333,0,,13.526325,6.051324,19.510020,0.594580,20.474375
50,1.666667,0,,13.525993,6.051163,19.509606,0.594532,20.473840
51,1.700000,0,,13.254948,5.877048,19.169280,0.489362,20.106202
52,1.733333,0,,13.254973,5.877126,19.169169,0.489499,20.106252
53,1.766667,0,,13.443203,5.941066,19.343431,0.487480,20.498699
54,1.800000,0,,13.442115,5.940597,19.342082,0.487413,20.496849
55,1.833333,0,,13.617143,6.026085,19.577419,0.510018,20.763991
56,1.866667,0,,13.397903,5.944813,19.255113,0.527854,20.410741
57,1.900000,0,,13.398476,5.945056,19.255531,0.527946,20.411951
58,1.933333,0,,12.535652,5.667951,17.480304,0.775264,19.351388
59,1.966667,0,,12.588434,5.703073,17.536926,0.799742,19.428633
60,2.000000,0,,12.465566,5.659564,17.348717,0.814561,19.233419
61,2.033333,0,,12.469390,5.662336,17.353699,0.816496,19.237975
62,2.066667,0,,11.870370,6.719890,14.693320,3.243896,17.673894
63,2.100000,0,,12.068324,6.877579,14.924521,3.371972,17.908478
64,2.133333,0,,11.949519,6.898500,14.715321,3.490207,17.643027
65,2.166667,0,,12.000090,6.943498,14.761342,3.533104,17.705822
66,2.200000,0,,12.642154,8.917599,13.940806,6.566126,17.419529
67,2.233333,0,,12.820829,9.104659,14.113415,6.759166,17.589908
68,2.266667,0,,12.766631,9.104230,14.029788,6.795016,17.475089
69,2.300000,0,,12.970051,9.229479,14.281377,6.866347,17.762429
70,2.333333,0,,12.909129,9.224849,14.189327,6.899767,17.638292
71,2.366667,0,,13.114016,9.582632,14.267108,7.370193,17.704746
72,2.400000,0,,13.114016,9.582632,14.267108,7.370193,17.704746
73,2.433333,0,,13.576226,9.844373,14.852378,7.493761,18.382538
74,2.466667,0,,13.401949,9.787121,14.599021,7.518750,18.088076
75,2.500000,0,,13.333891,9.669648,14.748670,7.326304,17.926698
76,2.533333,0,,13.333891,9.669648,14.748670,7.326304,17.926698
77,2.566667,0,,13.646254,9.790251,15.147080,7.321653,18.470029
78,2.600000,0,,13.606735,9.772463,15.090693,7.319613,18.409898
79,2.633333,0,,13.631262,9.788796,15.130014,7.328166,18.435605
80,2.666667,0,,13.268751,9.383566,14.877310,6.875242,18.053701
81,2.700000,0,,13.268751,9.383566,14.877310,6.875242,18.053701
82,2.733333,0,,13.268751,9.383566,14.877310,6.875242,18.053701
83,2.766667,0,,13.268751,9.383566,14.877310,6.875242,18.053701
84,2.800000,0,,13.348139,10.401017,13.974057,8.628075,17.442286
85,2.833333,0,,13.884322,10.737452,14.648889,8.823333,18.180744
86,2.866667,0,,13.792705,10.724743,14.498842,8.867194,18.012079
87,2.900000,0,,14.055307,11.123604,14.671213,9.361410,18.133299
88,2.933333,0,,13.871161,11.049374,14.417618,9.363369,17.832497
89,2.966667,0,,13.887668,11.058638,14.438976,9.367553,17.856475
90,3.000000,0,,13.883821,11.056439,14.434003,9.366515,17.850944
91,3.033333,0,,13.887498,11.058397,14.438917,9.367248,17.856328
92,3.066667,0,,13.871099,11.049216,14.418041,9.363052,17.832203
93,3.100000,0,,13.872470,11.050237,14.419769,9.363802,17.833840
94,3.133333,0,,13.872235,11.050046,14.419537,9.363634,17.833533
95,3.166667,0,,13.872449,11.050211,14.419760,9.363770,17.833818
96,3.200000,0,,13.871238,11.049339,14.418177,9.363167,17.832370
97,3.233333,0,,13.871491,11.049547,14.418505,9.363334,17.832633
98,3.266667,0,,13.871438,11.049500,14.418429,9.363295,17.832590
99,3.300000,0,,13.871487,11.049544,14.418497,9.363332,17.832631
100,3.333333,0,,13.871174,11.049292,14.418094,9.363135,17.832295
101,3.366667,0,,13.871252,11.049366,14.418179,9.363204,17.832373
102,3.400000,0,,13.871234,11.049350,14.418151,9.363192,17.832360
103,3.433333,0,,13.871251,11.049364,14.418179,9.363201,17.832374
104,3.466667,0,,13.871176,11.049293,14.418097,9.363135,17.832296
105,3.500000,0,,13.871207,11.049324,14.418127,9.363165,17.832329
106,3.533333,0,,13.871206,11.049323,14.418126,9.363164,17.832327
107,3.566667,0,,13.871214,11.049330,14.418134,9.363172,17.832337
108,3.600000,0,,13.871174,11.049290,14.418095,9.363132,17.832297
109,3.633333,0,,13.871207,11.049325,14.418129,9.363166,17.832326
110,3.666667,0,,13.871199,11.049316,14.418121,9.363158,17.832320
111,3.700000,0,,13.871206,11.049323,14.418127,9.363165,17.832325
112,3.733333,0,,13.871174,11.049290,14.418096,9.363132,17.832295
113,3.766667,0,,13.871203,11.049320,14.418125,9.363162,17.832321
114,3.800000,0,,13.871191,11.049309,14.418114,9.363150,17.832308
115,3.833333,0,,13.871198,11.049317,14.418122,9.363160,17.832312
116,3.866667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
117,3.900000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
118,3.933333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
119,3.966667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
120,4.000000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
121,4.033333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
122,4.066667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
123,4.100000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
124,4.133333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
125,4.166667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
126,4.200000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
127,4.233333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
128,4.266667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
129,4.300000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
130,4.333333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
131,4.366667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
132,4.400000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
133,4.433333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
134,4.466667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
135,4.500000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
136,4.533333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
137,4.566667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
138,4.600000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
139,4.633333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
140,4.666667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
141,4.700000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
142,4.733333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
143,4.766667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
144,4.800000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
145,4.833333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
146,4.866667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
147,4.900000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
148,4.933333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
149,4.966667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
150,5.000000,0,,13.871166,11.049284,14.418092,9.363125,17.832280
151,5.033333,0,,13.871166,11.049284,14.418092,9.363125,17.832280
152,5.066667,0,,13.871166,11.049284,14.418092,9.363125,17.832280
