frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,,12.289782,5.329604,17.689005,0.286315,18.894027
1,0.033333,0,,12.557531,5.462061,18.056539,0.321870,19.294184
2,0.066667,0,,12.520269,5.458346,17.994756,0.342133,19.223919
3,0.100000,0,,12.610945,5.518401,18.109392,0.379957,19.343485
4,0.133333,0,,12.414799,5.455883,17.820307,0.411924,19.012165
5,0.166667,0,,12.737105,5.610080,18.259201,0.447327,19.504787
6,0.200000,0,,12.685199,5.599644,18.179028,0.466088,19.410482
7,0.233333,0,,12.794868,5.668201,18.317831,0.505457,19.561316
8,0.266667,0,,12.541345,5.585924,17.955523,0.542012,19.126500
9,0.300000,0,,12.463029,5.500607,17.876746,0.452908,19.059433
10,0.333333,0,,12.463029,5.500607,17.876746,0.452908,19.059433
11,0.366667,0,,12.463086,5.500632,17.876835,0.452908,19.059516
12,0.400000,0,,12.462931,5.500554,17.876620,0.452886,19.059288
13,0.433333,0,,12.987643,5.728703,18.608818,0.471075,19.883034
14,0.466667,0,,12.869575,5.698169,18.438532,0.500544,19.669650
15,0.500000,0,,13.058237,5.805223,18.691956,0.548147,19.934609
16,0.533333,0,,12.603843,5.660511,18.040717,0.618355,19.152456
17,0.566667,0,,12.941143,5.803936,18.511685,0.624951,19.686791
18,0.600000,0,,12.860170,5.776589,18.395783,0.635004,19.549722
19,0.633333,0,,12.973736,5.837013,18.550266,0.656990,19.713952
20,0.666667,0,,12.668801,5.732665,18.113958,0.692695,19.199750
21,0.700000,0,,12.668801,5.732665,18.113958,0.692695,19.199750
22,0.733333,0,,12.697062,5.639140,18.239867,0.510232,19.341087
23,0.766667,0,,12.712587,5.646088,18.260679,0.511263,19.365818
24,0.800000,0,,12.687594,5.636084,18.224506,0.512023,19.326253
25,0.833333,0,,13.010119,5.770437,18.676230,0.513690,19.840437
26,0.866667,0,,12.933880,5.741605,18.568901,0.517967,19.714772
27,0.900000,0,,13.033906,5.793134,18.702409,0.535259,19.864048
28,0.933333,0,,12.730804,5.687753,18.281489,0.565381,19.345541
29,0.966667,0,,13.076982,5.831647,18.766283,0.566698,19.897964
30,1.000000,0,,12.992781,5.804785,18.645798,0.579594,19.752951
31,1.033333,0,,13.112347,5.867238,18.808103,0.601005,19.927933
32,1.066667,0,,12.797089,5.762652,18.363520,0.641623,19.386125
33,1.100000,0,,13.191961,5.929876,18.906248,0.650171,20.019463
34,1.133333,0,,13.094433,5.898226,18.765168,0.664607,19.853523
35,1.166667,0,,13.235026,5.972368,18.951678,0.691828,20.061573
36,1.200000,0,,12.885528,5.856230,18.459141,0.736488,19.460955
37,1.233333,0,,12.995654,5.888058,18.626487,0.712349,19.648127
38,1.266667,0,,12.907050,5.837868,18.509972,0.689581,19.521597
39,1.300000,0,,12.324312,5.442277,17.543549,0.481674,18.947713
40,1.333333,0,,12.297258,5.433448,17.502287,0.486067,18.903420
41,1.366667,0,,12.608515,5.564879,17.927142,0.492853,19.405549
42,1.400000,0,,12.537480,5.539331,17.826826,0.498953,19.286660
43,1.433333,0,,12.635447,5.590783,17.954992,0.517985,19.433365
44,1.466667,0,,12.344827,5.489677,17.543785,0.548429,18.942267
45,1.500000,0,,12.773089,5.671107,18.135330,0.557163,19.626775
46,1.533333,0,,12.680615,5.643913,18.000044,0.575561,19.466239
47,1.566667,0,,12.830782,5.724334,18.199912,0.606406,19.686026
48,1.600000,0,,12.455921,5.603495,17.665904,0.661353,19.040506
49,1.633333,0,,12.830345,5.762710,18.182820,0.669967,19.638247
