frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,20,14.103521,6.243990,20.027101,0.586877,21.696585
1,0.033333,0,20,14.566572,6.448108,20.669809,0.608005,22.421903
2,0.066667,0,20,14.487588,6.430671,20.558481,0.631802,22.272480
3,0.100000,0,20,14.656466,6.529194,20.779501,0.679877,22.510020
4,0.133333,0,20,14.291061,6.415373,20.271066,0.736969,21.865148
5,0.166667,0,20,14.292780,6.415971,20.275176,0.736423,21.866743
6,0.200000,0,20,14.108619,6.220292,19.975717,0.559525,21.790616
7,0.233333,0,20,14.108729,6.220343,19.975876,0.559532,21.790779
8,0.266667,0,20,14.108604,6.220281,19.975686,0.559520,21.790605
9,0.300000,0,20,14.714595,6.468358,20.853393,0.549550,22.740843
10,0.333333,0,20,14.521497,6.402558,20.602688,0.567005,22.394797
11,0.366667,0,20,14.748883,6.524175,20.910239,0.612394,22.724017
12,0.400000,0,20,14.264609,6.359316,20.214285,0.671098,21.908445
13,0.433333,0,20,14.264964,6.359109,20.214535,0.670602,21.909756
14,0.466667,0,20,14.090413,6.207747,20.028281,0.534670,21.708288
15,0.500000,0,20,14.129216,6.226404,20.084587,0.538320,21.764742
16,0.533333,0,20,14.081549,6.207930,20.017788,0.540232,21.686629
17,0.566667,0,20,14.099860,6.216634,20.043274,0.542035,21.714273
18,0.600000,0,20,14.089931,6.212285,20.030154,0.541481,21.698159
19,0.633333,0,20,13.990527,6.172040,19.953608,0.529091,21.488883
20,0.666667,0,20,13.990527,6.172040,19.953608,0.529091,21.488883
21,0.700000,0,20,14.570677,6.429720,20.779208,0.554138,22.378684
22,0.733333,0,20,14.461768,6.403645,20.622289,0.584536,22.178478
23,0.766667,0,20,14.679174,6.529108,20.919485,0.641529,22.476509
24,0.800000,0,20,14.221079,6.383743,20.260783,0.713598,21.688856
25,0.833333,0,20,14.221670,6.384038,20.261516,0.713697,21.689796
26,0.866667,0,20,14.221442,6.383938,20.261192,0.713689,21.689444
27,0.900000,0,20,14.205234,6.313040,20.272509,0.606417,21.736776
28,0.933333,0,20,14.194949,6.311711,20.250400,0.612642,21.721803
