frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,2,14.482161,6.575952,20.684543,0.832046,21.929893
1,0.033333,0,2,14.073785,6.188842,20.112046,0.492580,21.616729
2,0.066667,0,2,14.071816,6.187021,20.109890,0.490882,21.614674
3,0.100000,0,2,14.242223,6.246281,20.368308,0.469214,21.889145
4,0.133333,0,2,13.836870,6.068082,19.802466,0.452177,21.255966
5,0.166667,0,2,14.174845,6.231503,20.272170,0.489921,21.762444
6,0.200000,0,2,14.119194,6.217057,20.183084,0.505652,21.668847
7,0.233333,0,2,14.229531,6.287348,20.327521,0.546264,21.814808
8,0.266667,0,2,13.955740,6.192914,19.920530,0.580495,21.366195
9,0.300000,0,2,14.381774,6.372024,20.551030,0.577865,22.016429
10,0.333333,0,2,14.357368,6.413498,20.524167,0.656453,21.891483
11,0.366667,0,2,14.388303,6.429458,20.564594,0.662026,21.938289
12,0.400000,0,2,14.351948,6.416145,20.510168,0.665451,21.880224
13,0.433333,0,2,14.354623,6.417200,20.514123,0.665328,21.884419
14,0.466667,0,2,14.352961,6.416306,20.512051,0.664950,21.881882
15,0.500000,0,2,14.352686,6.416150,20.511398,0.664942,21.881719
16,0.533333,0,2,14.090321,6.208182,20.045173,0.531689,21.694102
17,0.566667,0,2,14.673525,6.466013,20.869457,0.556229,22.594887
18,0.600000,0,2,14.570967,6.441789,20.716315,0.586543,22.410043
19,0.633333,0,2,14.794361,6.568980,21.016268,0.643604,22.723211
20,0.666667,0,2,14.334927,6.422398,20.353829,0.715047,21.935904
21,0.700000,0,2,14.338410,6.423743,20.358920,0.714854,21.941455
22,0.733333,0,2,14.337054,6.422888,20.357238,0.714348,21.939577
23,0.766667,0,2,14.337054,6.422888,20.357238,0.714348,21.939577
24,0.800000,0,2,14.234045,6.291597,20.052174,0.611474,22.038487
25,0.833333,0,2,14.661978,6.477944,20.634760,0.629922,22.721251
26,0.866667,0,2,14.562216,6.445960,20.494390,0.644435,22.547824
27,0.900000,0,2,14.709650,6.528554,20.686115,0.681357,22.761476
28,0.933333,0,2,14.320303,6.397146,20.148075,0.725628,22.087206
29,0.966667,0,2,14.320561,6.397210,20.148321,0.725587,22.087776
30,1.000000,0,2,14.320438,6.397119,20.148041,0.725547,22.087727
31,1.033333,0,2,14.229052,6.302977,20.161704,0.606938,21.918513
32,1.066667,0,2,14.220178,6.302431,20.150540,0.611516,21.898479
33,1.100000,0,2,14.229373,6.306506,20.163937,0.611831,21.912351
34,1.133333,0,2,14.224198,6.304073,20.157196,0.611262,21.904136
35,1.166667,0,2,14.227600,6.305498,20.162931,0.611080,21.908789
36,1.200000,0,2,13.933057,6.154294,19.803462,0.553636,21.442071
37,1.233333,0,2,14.442570,6.350384,20.541227,0.525871,22.260611
38,1.266667,0,2,14.253830,6.266492,20.300908,0.511454,21.949128
39,1.300000,0,2,14.456282,6.349822,20.604745,0.506509,22.257591
40,1.333333,0,2,13.900806,6.149335,19.823096,0.552500,21.326822
41,1.366667,0,2,13.913056,6.154222,19.840586,0.552155,21.346427
42,1.400000,0,2,13.906841,6.151093,19.832622,0.551122,21.336781
43,1.433333,0,2,13.912121,6.152925,19.842627,0.550008,21.343728
44,1.466667,0,2,13.846125,6.071170,19.703765,0.475413,21.359197
45,1.500000,0,2,14.440578,6.335957,20.547636,0.502705,22.271393
46,1.533333,0,2,14.349031,6.318342,20.407687,0.536707,22.102700
47,1.566667,0,2,14.576242,6.448375,20.714329,0.595442,22.418956
48,1.600000,0,2,14.128902,6.310801,20.066138,0.673710,21.646858
49,1.633333,0,2,14.130652,6.311578,20.068302,0.673855,21.649799
50,1.666667,0,2,14.129640,6.311119,20.066662,0.673840,21.648419
51,1.700000,0,2,14.035915,6.183997,19.941009,0.535148,21.631589
52,1.733333,0,2,14.035826,6.183944,19.940853,0.535129,21.631495
53,1.766667,0,2,14.607157,6.439111,20.750109,0.562808,22.508556
54,1.800000,0,2,14.482448,6.412123,20.568427,0.602515,22.276403
55,1.833333,0,2,14.696627,6.531650,20.849142,0.654963,22.585776
56,1.866667,0,2,14.275335,6.396485,20.241774,0.719288,21.864941
57,1.900000,0,2,14.276583,6.396725,20.243410,0.718883,21.867457
58,1.933333,0,2,14.072379,6.244941,19.935498,0.618849,21.662791
59,1.966667,0,2,14.098362,6.257633,19.972393,0.621780,21.700914
60,2.000000,0,2,14.067182,6.246009,19.927336,0.624042,21.650168
61,2.033333,0,2,14.496826,6.435551,20.525044,0.643580,22.321854
62,2.066667,0,2,14.372626,6.395608,20.349856,0.661551,22.106471
63,2.100000,0,2,14.521887,6.478688,20.544885,0.697894,22.322881
64,2.133333,0,2,14.164294,6.355795,20.036363,0.738264,21.718256
65,2.166667,0,2,14.355059,6.409499,20.489470,0.658587,21.917118
66,2.200000,0,2,14.354591,6.409373,20.487591,0.658959,21.917222
67,2.233333,0,2,14.493027,6.479220,20.692643,0.676179,22.110258
68,2.266667,0,2,14.348733,6.429866,20.496820,0.690789,21.858592
69,2.300000,0,2,14.748312,6.604214,21.043087,0.708057,22.493791
70,2.333333,0,2,14.647705,6.568909,20.902743,0.717684,22.322689
71,2.366667,0,2,14.784877,6.645256,21.083189,0.750812,22.520632
72,2.400000,0,2,14.404747,6.513021,20.551965,0.789202,21.873073
73,2.433333,0,2,14.399863,6.344568,20.521026,0.535623,22.142938
74,2.466667,0,2,14.195365,6.266494,20.230204,0.546590,21.809300
75,2.500000,0,2,14.197266,6.267473,20.232748,0.546916,21.812134
76,2.533333,0,2,14.195250,6.266475,20.229962,0.546651,21.809135
77,2.566667,0,2,14.196335,6.267018,20.231459,0.546803,21.810742
78,2.600000,0,2,14.195328,6.266449,20.230162,0.546541,21.809283
79,2.633333,0,2,14.163568,6.229359,20.067860,0.534997,21.887848
80,2.666667,0,2,14.151543,6.229619,20.049694,0.543418,21.861516
81,2.700000,0,2,14.588898,6.421480,20.653129,0.562714,22.550850
82,2.733333,0,2,14.492560,6.392390,20.514797,0.580130,22.382754
83,2.766667,0,2,14.641910,6.476172,20.709441,0.617619,22.598669
84,2.800000,0,2,14.269226,6.351308,20.178998,0.664794,21.963886
85,2.833333,0,2,14.269818,6.351508,20.179462,0.664804,21.965188
86,2.866667,0,2,13.991837,6.160562,19.833976,0.536921,21.604616
87,2.900000,0,2,13.992051,6.160683,19.834291,0.536967,21.604894
88,2.933333,0,2,13.991764,6.160551,19.833969,0.536929,21.604392
89,2.966667,0,2,14.564346,6.433931,20.650758,0.590867,22.451413
90,3.000000,0,2,14.426952,6.415648,20.445131,0.653614,22.182109
91,3.033333,0,2,14.624196,6.529387,20.708962,0.706451,22.457177
