frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,25,13.629978,6.049764,19.534475,0.551898,20.803562
1,0.033333,0,25,14.009068,6.213329,20.059899,0.563849,21.403455
2,0.066667,0,25,13.943228,6.194679,19.967243,0.577255,21.285187
3,0.100000,0,25,14.077465,6.272144,20.144571,0.613790,21.474034
4,0.133333,0,25,13.780289,6.178964,19.737159,0.657942,20.945767
5,0.166667,0,25,13.787703,6.182249,19.748554,0.658065,20.956491
6,0.200000,0,25,13.784268,6.180645,19.744735,0.657561,20.950507
7,0.233333,0,25,13.783397,6.179859,19.743213,0.656965,20.950012
8,0.266667,0,25,13.826436,6.158409,19.817450,0.592897,21.068961
9,0.300000,0,25,14.252235,6.345389,20.407973,0.611315,21.737415
10,0.333333,0,25,14.153309,6.312346,20.265794,0.624296,21.569837
11,0.366667,0,25,14.298233,6.393802,20.458834,0.660008,21.775858
12,0.400000,0,25,13.915200,6.262698,19.917661,0.703306,21.124633
13,0.433333,0,25,13.915234,6.262713,19.917714,0.703307,21.124680
14,0.466667,0,25,13.946958,6.226801,19.919031,0.636482,21.285361
15,0.500000,0,25,14.066108,6.286976,20.085177,0.653652,21.459494
16,0.533333,0,25,13.919013,6.234022,19.873472,0.667074,21.216493
17,0.566667,0,25,13.920527,6.234700,19.875485,0.667179,21.218916
18,0.600000,0,25,13.919911,6.234384,19.874476,0.667115,21.218141
19,0.633333,0,25,13.924671,6.235792,19.881438,0.666181,21.226393
20,0.666667,0,25,13.613877,6.036053,19.478048,0.548319,20.815263
21,0.700000,0,25,14.101317,6.214775,20.195761,0.505358,21.602832
22,0.733333,0,25,13.842960,6.097801,19.854095,0.485072,21.189715
23,0.766667,0,25,14.006249,6.178026,20.080836,0.505324,21.432586
24,0.800000,0,25,13.575864,6.021705,19.469295,0.540722,20.717575
25,0.833333,0,25,13.583404,6.025234,19.479491,0.541443,20.729277
26,0.866667,0,25,13.578385,6.023110,19.472220,0.541418,20.721517
27,0.900000,0,25,13.577955,6.022841,19.471339,0.541338,20.721189
28,0.933333,0,25,13.642411,6.030239,19.466465,0.532195,20.928574
29,0.966667,0,25,14.142421,6.252748,20.161583,0.558030,21.707650
30,1.000000,0,25,14.036484,6.223943,20.005818,0.582930,21.520705
31,1.033333,0,25,14.212527,6.327197,20.237282,0.633669,21.766631
32,1.066667,0,25,13.783585,6.187563,19.619220,0.695956,21.035579
33,1.100000,0,25,13.848607,6.179199,19.845050,0.611735,21.089038
34,1.133333,0,25,13.848223,6.178916,19.844957,0.611445,21.088267
35,1.166667,0,25,13.990626,6.252946,20.044808,0.634970,21.292100
36,1.200000,0,25,13.813941,6.187833,19.786212,0.649689,21.005921
37,1.233333,0,25,14.214562,6.363816,20.345399,0.666327,21.631959
38,1.266667,0,25,14.117229,6.329993,20.204359,0.677308,21.470022
39,1.300000,0,25,14.249268,6.404621,20.380719,0.710384,21.656699
40,1.333333,0,25,13.874881,6.273956,19.846863,0.749856,21.027924
41,1.366667,0,25,13.880859,6.252222,19.857988,0.711611,21.072979
42,1.400000,0,25,13.880401,6.251881,19.857617,0.711317,21.072269
43,1.433333,0,25,13.908025,6.266342,19.896595,0.715990,21.111491
44,1.466667,0,25,13.866705,6.250641,19.838279,0.718225,21.043612
45,1.500000,0,25,13.867838,6.251176,19.840104,0.718276,21.045133
46,1.533333,0,25,13.867077,6.250900,19.839272,0.718285,21.043675
47,1.566667,0,25,13.482167,5.971223,19.223307,0.547486,20.675709
48,1.600000,0,25,13.482167,5.971223,19.223307,0.547486,20.675709
49,1.633333,0,25,14.070217,6.242033,20.052104,0.589594,21.568952
50,1.666667,0,25,13.980709,6.226149,19.909942,0.626083,21.406100
51,1.700000,0,25,14.217777,6.365495,20.221186,0.694977,21.737169
52,1.733333,0,25,13.745736,6.217994,19.528549,0.775831,20.932827
53,1.766667,0,25,13.621067,6.010110,19.586000,0.481979,20.795221
54,1.800000,0,25,13.615146,6.006895,19.577614,0.480805,20.787020
55,1.833333,0,25,13.703958,6.030978,19.750812,0.450524,20.910537
56,1.866667,0,25,13.417846,5.913188,19.346289,0.452043,20.455206
57,1.900000,0,25,13.426529,5.917453,19.358095,0.453174,20.468317
58,1.933333,0,25,13.422121,5.915639,19.351440,0.453290,20.461634
59,1.966667,0,25,13.421488,5.915368,19.350411,0.453306,20.460745
60,2.000000,0,25,13.629406,6.034645,19.511957,0.533495,20.842765
61,2.033333,0,25,14.062528,6.225125,20.118424,0.551406,21.517754
62,2.066667,0,25,13.938677,6.188472,19.938429,0.575426,21.302176
63,2.100000,0,25,14.078081,6.265772,20.123376,0.608302,21.502564
64,2.133333,0,25,13.736513,6.150468,19.632261,0.651275,20.926002
65,2.166667,0,25,14.036563,6.278807,20.236886,0.617775,21.255029
66,2.200000,0,25,14.035502,6.278039,20.235285,0.617287,21.253932
67,2.233333,0,25,14.211169,6.366280,20.484160,0.641003,21.508344
68,2.266667,0,25,14.030256,6.302564,20.225704,0.659287,21.205778
69,2.300000,0,25,14.035676,6.305097,20.233165,0.659772,21.214092
70,2.333333,0,25,14.032266,6.303418,20.228723,0.659280,21.208797
71,2.366667,0,25,14.032052,6.303286,20.228601,0.659173,21.208381
72,2.400000,0,25,13.628106,6.036656,19.496576,0.540418,20.847324
73,2.433333,0,25,14.193837,6.286065,20.295689,0.563242,21.722579
