frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,15,14.033413,6.220226,19.959773,0.588238,21.552228
1,0.033333,0,15,14.558998,6.440406,20.734969,0.584350,22.357677
2,0.066667,0,15,14.443156,6.401448,20.572591,0.598241,22.158636
3,0.100000,0,15,14.668211,6.522544,20.880397,0.643548,22.480688
4,0.133333,0,15,14.163599,6.352309,20.169768,0.703947,21.617082
5,0.166667,0,15,14.166587,6.352946,20.173787,0.703053,21.622921
6,0.200000,0,15,14.166617,6.290205,20.125186,0.616080,21.758586
7,0.233333,0,15,14.168475,6.291226,20.127852,0.616461,21.761114
8,0.266667,0,15,14.166796,6.290593,20.125636,0.616525,21.758227
9,0.300000,0,15,14.171223,6.292570,20.131463,0.616837,21.765368
10,0.333333,0,15,14.168719,6.291308,20.127935,0.616488,21.761734
11,0.366667,0,15,14.170582,6.291906,20.130355,0.616262,21.765128
12,0.400000,0,15,14.148693,6.230434,20.118650,0.530589,21.796839
13,0.433333,0,15,14.721952,6.486358,20.927249,0.558939,22.679669
14,0.466667,0,15,14.596207,6.459240,20.748096,0.598241,22.442283
15,0.500000,0,15,14.807457,6.578076,21.029485,0.650454,22.742433
16,0.533333,0,15,14.385654,6.442040,20.423073,0.713388,22.020502
17,0.566667,0,15,14.387468,6.442827,20.425469,0.713477,22.023458
18,0.600000,0,15,14.386509,6.442320,20.424057,0.713320,22.022148
19,0.633333,0,15,14.385735,6.441662,20.423287,0.712725,22.021194
20,0.666667,0,15,14.277473,6.340899,20.322629,0.614465,21.895324
21,0.700000,0,15,14.712542,6.532163,20.921718,0.634553,22.581354
22,0.733333,0,15,14.610782,6.498834,20.774801,0.649077,22.408469
23,0.766667,0,15,14.760074,6.582645,20.966660,0.687238,22.626323
24,0.800000,0,15,14.373321,6.450688,20.418881,0.731906,21.969175
25,0.833333,0,15,14.374326,6.450722,20.419612,0.731462,21.971905
26,0.866667,0,15,14.511176,6.444128,20.587899,0.638360,22.307269
27,0.900000,0,15,14.651267,6.513045,20.774497,0.657607,22.521696
28,0.933333,0,15,14.486125,6.452312,20.530804,0.671994,22.255577
29,0.966667,0,15,14.486562,6.452516,20.531278,0.672062,22.256345
30,1.000000,0,15,14.486328,6.452379,20.530855,0.672019,22.256110
31,1.033333,0,15,14.489317,6.453351,20.535443,0.671522,22.260985
32,1.066667,0,15,13.984292,6.168584,19.852225,0.547952,21.552699
33,1.100000,0,15,14.304956,6.271449,20.379500,0.484781,22.050587
34,1.133333,0,15,14.069868,6.197774,20.044281,0.522588,21.642735
35,1.166667,0,15,14.141608,6.232340,20.143117,0.530597,21.751111
36,1.200000,0,15,13.954463,6.164375,19.882205,0.544909,21.436276
37,1.233333,0,15,13.976944,6.173381,19.913646,0.544477,21.472709
38,1.266667,0,15,13.965558,6.167765,19.897687,0.543064,21.455922
39,1.300000,0,15,13.964097,6.166962,19.894590,0.542983,21.454719
40,1.333333,0,15,13.869812,6.054492,19.579427,0.468646,21.561362
41,1.366667,0,15,14.459185,6.315352,20.406062,0.495306,22.476186
42,1.400000,0,15,14.368751,6.297772,20.268262,0.528517,22.309474
43,1.433333,0,15,14.600418,6.428881,20.580216,0.586265,22.634772
44,1.466667,0,15,14.148341,6.286755,19.924903,0.660603,21.859516
45,1.500000,0,15,14.150345,6.287464,19.928781,0.660183,21.862071
