frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,5,14.245457,6.360246,20.394416,0.639664,21.702292
1,0.033333,0,5,14.294400,6.380992,20.397237,0.654825,21.831136
2,0.066667,0,5,14.293964,6.380741,20.396724,0.654694,21.830475
3,0.100000,0,5,14.324993,6.395920,20.436986,0.659057,21.878938
4,0.133333,0,5,14.289642,6.382418,20.384257,0.661481,21.823188
5,0.166667,0,5,14.291567,6.383219,20.386751,0.661533,21.826417
6,0.200000,0,5,14.290417,6.382569,20.385158,0.661258,21.824836
7,0.233333,0,5,14.060411,6.194712,20.006399,0.529282,21.645553
8,0.266667,0,5,14.060550,6.194829,20.006570,0.529379,21.645701
9,0.300000,0,5,14.631412,6.450416,20.821525,0.556625,22.516087
10,0.333333,0,5,14.502750,6.421431,20.636564,0.595276,22.276411
11,0.366667,0,5,14.713802,6.539637,20.918459,0.646463,22.576485
12,0.400000,0,5,14.294961,6.405011,20.319549,0.708954,21.856381
13,0.433333,0,5,14.296074,6.405573,20.321283,0.709076,21.857863
14,0.466667,0,5,14.295667,6.405374,20.320901,0.708987,21.857113
15,0.500000,0,5,14.141694,6.275151,20.092763,0.608143,21.724176
16,0.533333,0,5,14.141694,6.275151,20.092763,0.608143,21.724176
17,0.566667,0,5,14.645776,6.500058,20.795525,0.634668,22.507135
18,0.600000,0,5,14.536531,6.469223,20.636841,0.658161,22.314592
19,0.633333,0,5,14.720024,6.574882,20.878067,0.708000,22.574003
20,0.666667,0,5,14.282556,6.430460,20.251660,0.767536,21.828472
21,0.700000,0,5,14.441018,6.435614,20.570676,0.652514,22.099863
22,0.733333,0,5,14.411359,6.439941,20.521598,0.679950,22.032529
23,0.766667,0,5,14.411359,6.439941,20.521598,0.679950,22.032529
24,0.800000,0,5,14.411359,6.439941,20.521598,0.679950,22.032529
25,0.833333,0,5,14.411359,6.439941,20.521598,0.679950,22.032529
26,0.866667,0,5,14.411359,6.439941,20.521598,0.679950,22.032529
27,0.900000,0,5,14.413669,6.440436,20.525283,0.679137,22.036586
28,0.933333,0,5,14.114359,6.233837,20.124226,0.546229,21.672623
29,0.966667,0,5,14.633514,6.432903,20.870819,0.517917,22.511807
30,1.000000,0,5,14.446431,6.347887,20.628278,0.501680,22.209336
31,1.033333,0,5,14.619787,6.418096,20.889016,0.495539,22.474807
32,1.066667,0,5,14.085467,6.224383,20.138006,0.538251,21.580144
33,1.100000,0,5,14.116994,6.237284,20.183252,0.537815,21.629916
34,1.133333,0,5,14.100172,6.229335,20.159665,0.536268,21.604583
35,1.166667,0,5,14.100070,6.229261,20.159373,0.536251,21.604586
36,1.200000,0,5,13.851617,6.059965,19.675803,0.462243,21.416807
37,1.233333,0,5,14.438735,6.320457,20.504844,0.488564,22.322796
38,1.266667,0,5,14.344585,6.302642,20.367782,0.522501,22.143471
39,1.300000,0,5,14.568933,6.430511,20.668576,0.580112,22.458110
40,1.333333,0,5,14.118115,6.291242,20.021452,0.656682,21.676210
41,1.366667,0,5,14.120009,6.292043,20.024003,0.656732,21.679294
42,1.400000,0,5,14.118893,6.291518,20.022504,0.656619,21.677555
43,1.433333,0,5,14.110196,6.233615,19.921949,0.591454,21.817185
44,1.466667,0,5,14.101326,6.232917,19.914449,0.594993,21.794536
45,1.500000,0,5,14.605013,6.457663,20.610166,0.622939,22.581935
46,1.533333,0,5,14.493005,6.425801,20.444272,0.647340,22.387402
47,1.566667,0,5,14.673730,6.531479,20.679310,0.699493,22.642387
48,1.600000,0,5,14.236509,6.388428,20.055913,0.760420,21.893196
49,1.633333,0,5,14.236794,6.388549,20.056500,0.760384,21.893499
50,1.666667,0,5,14.343792,6.383509,20.353544,0.651642,22.026190
51,1.700000,0,5,14.456908,6.442238,20.520656,0.668385,22.181683
52,1.733333,0,5,14.318866,6.390279,20.323063,0.677223,21.956313
53,1.766667,0,5,14.321076,6.391205,20.326162,0.677243,21.959823
54,1.800000,0,5,14.319248,6.390272,20.323668,0.676951,21.957126
55,1.833333,0,5,14.319295,6.390319,20.323725,0.676997,21.957164
56,1.866667,0,5,14.099217,6.216024,19.973663,0.556503,21.767485
57,1.900000,0,5,14.618364,6.439771,20.705137,0.569878,22.580078
