frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,1,14.445795,6.500579,20.550122,0.756427,22.030837
1,0.033333,0,1,14.446289,6.500671,20.550596,0.756300,22.031970
2,0.066667,0,1,14.095229,6.230919,20.084423,0.556827,21.644437
3,0.100000,0,1,14.095562,6.231091,20.084894,0.556879,21.644914
4,0.133333,0,1,14.095244,6.230970,20.084410,0.556904,21.644418
5,0.166667,0,1,14.683234,6.502128,20.924392,0.597131,22.528177
6,0.200000,0,1,14.593720,6.486676,20.790303,0.632531,22.358325
7,0.233333,0,1,14.835423,6.627966,21.110174,0.701003,22.695092
8,0.266667,0,1,14.362408,6.480914,20.431378,0.779862,21.875984
9,0.300000,0,1,14.240217,6.246174,20.290722,0.486664,21.943264
10,0.333333,0,1,14.234503,6.243087,20.282415,0.485603,21.935489
11,0.366667,0,1,14.273471,6.241851,20.346209,0.456624,22.017581
12,0.400000,0,1,14.066357,6.156204,20.038088,0.460472,21.700511
13,0.433333,0,1,14.403385,6.318903,20.498063,0.499536,22.212558
14,0.466667,0,1,14.343010,6.302474,20.401936,0.515314,22.111780
15,0.500000,0,1,14.455533,6.374102,20.549475,0.556590,22.260534
16,0.533333,0,1,14.180337,6.279225,20.152261,0.588471,21.800278
17,0.566667,0,1,14.405553,6.411572,20.446784,0.654123,22.115751
18,0.600000,0,1,14.405595,6.411534,20.447469,0.653900,22.115416
19,0.633333,0,1,14.433571,6.426406,20.482115,0.660040,22.158558
20,0.666667,0,1,14.396735,6.412985,20.425027,0.664042,22.101135
21,0.700000,0,1,14.399285,6.414119,20.428979,0.664082,22.104795
22,0.733333,0,1,14.397028,6.412980,20.426098,0.663700,22.101287
23,0.766667,0,1,13.961773,6.151431,19.869094,0.525179,21.491047
24,0.800000,0,1,13.961773,6.151431,19.869094,0.525179,21.491047
25,0.833333,0,1,14.530188,6.406004,20.676969,0.553217,22.360378
26,0.866667,0,1,14.401543,6.377956,20.491204,0.593494,22.119931
27,0.900000,0,1,14.607615,6.494643,20.767171,0.645292,22.410383
28,0.933333,0,1,14.188074,6.360213,20.165482,0.708931,21.689809
29,0.966667,0,1,14.188913,6.360593,20.166685,0.708977,21.691079
30,1.000000,0,1,14.188303,6.360268,20.165705,0.708890,21.690314
31,1.033333,0,1,14.154474,6.298586,20.216682,0.613226,21.633516
32,1.066667,0,1,14.154363,6.298545,20.216446,0.613252,21.633390
33,1.100000,0,1,14.659811,6.524936,20.923108,0.640773,22.415553
34,1.133333,0,1,14.532473,6.489294,20.740283,0.668156,22.188979
35,1.166667,0,1,14.716080,6.594340,20.979729,0.717393,22.451119
36,1.200000,0,1,14.293970,6.454210,20.371045,0.774559,21.736306
37,1.233333,0,1,14.369578,6.401352,20.432429,0.653481,22.022824
38,1.266667,0,1,14.321812,6.396017,20.353840,0.678434,21.933163
39,1.300000,0,1,14.326778,6.398544,20.359605,0.679433,21.941297
40,1.333333,0,1,14.320076,6.395856,20.348895,0.679848,21.931485
41,1.366667,0,1,14.327062,6.399235,20.358064,0.680748,21.942374
42,1.400000,0,1,14.322404,6.397271,20.351668,0.680660,21.934885
43,1.433333,0,1,13.971354,6.207297,20.078069,0.563205,21.272788
44,1.466667,0,1,13.971354,6.207297,20.078069,0.563205,21.272788
45,1.500000,0,1,14.478245,6.401106,20.845946,0.526201,22.062588
46,1.533333,0,1,14.293398,6.342844,20.594535,0.552755,21.732904
47,1.566667,0,1,14.481925,6.438556,20.849329,0.582465,22.013981
48,1.600000,0,1,14.072685,6.293119,20.264230,0.621893,21.331933
49,1.633333,0,1,14.074260,6.293654,20.267094,0.621570,21.334116
50,1.666667,0,1,14.034689,6.191714,19.999349,0.534824,21.569895
51,1.700000,0,1,14.068001,6.207660,20.045318,0.538364,21.620321
52,1.733333,0,1,14.032423,6.194122,19.994043,0.540490,21.562734
53,1.766667,0,1,14.464442,6.384012,20.588191,0.560547,22.244587
54,1.800000,0,1,14.376543,6.356347,20.458372,0.575479,22.095779
55,1.833333,0,1,14.522704,6.438959,20.653270,0.612166,22.302676
56,1.866667,0,1,14.156759,6.315408,20.128524,0.657868,21.683883
57,1.900000,0,1,14.157202,6.315536,20.129408,0.657725,21.684475
58,1.933333,0,1,14.170010,6.281964,20.146145,0.597544,21.766342
59,1.966667,0,1,14.191412,6.292187,20.174734,0.599991,21.799511
60,2.000000,0,1,14.165476,6.282506,20.136184,0.602090,21.758155
61,2.033333,0,1,14.188065,6.293066,20.169995,0.603520,21.790681
62,2.066667,0,1,14.175647,6.287782,20.155488,0.602654,21.768800
63,2.100000,0,1,14.187573,6.292255,20.174852,0.601365,21.786502
64,2.133333,0,1,14.087720,6.200330,19.975724,0.535519,21.751918
65,2.166667,0,1,14.610459,6.425420,20.700343,0.551270,22.579765
66,2.200000,0,1,14.507860,6.396279,20.555314,0.572178,22.396089
67,2.233333,0,1,14.696943,6.499127,20.809198,0.612998,22.668634
68,2.266667,0,1,14.285524,6.363836,20.227280,0.668244,21.961049
69,2.300000,0,1,14.289543,6.365509,20.233140,0.668214,21.967274
70,2.333333,0,1,14.287405,6.364458,20.230410,0.667895,21.963910
71,2.366667,0,1,14.286492,6.363589,20.228666,0.667232,21.963576
72,2.400000,0,1,14.064729,6.204543,19.970118,0.551038,21.673030
73,2.433333,0,1,14.581417,6.426327,20.695605,0.563497,22.485149
74,2.466667,0,1,14.479835,6.395356,20.549626,0.581425,22.308455
75,2.500000,0,1,14.667795,6.498644,20.804842,0.623016,22.575527
76,2.533333,0,1,14.254640,6.362995,20.215675,0.679874,21.868372
77,2.566667,0,1,14.255133,6.363065,20.216084,0.679728,21.869587
78,2.600000,0,1,13.981213,6.075575,19.889561,0.396190,21.657888
79,2.633333,0,1,14.113169,6.118412,20.085421,0.375594,21.878494
80,2.666667,0,1,13.743876,5.952002,19.572114,0.353271,21.306242
81,2.700000,0,1,14.150229,6.157218,20.141268,0.411266,21.898151
82,2.733333,0,1,14.112064,6.161005,20.067718,0.446072,21.822401
83,2.766667,0,1,14.256814,6.259063,20.255500,0.508811,22.006131
84,2.800000,0,1,13.980718,6.175125,19.831829,0.563783,21.546542
85,2.833333,0,1,13.980718,6.175125,19.831829,0.563783,21.546542
86,2.866667,0,1,14.053828,6.186573,19.951372,0.530857,21.679255
87,2.900000,0,1,14.092172,6.206674,20.007151,0.537023,21.732344
88,2.933333,0,1,14.046623,6.189777,19.940241,0.540698,21.658929
89,2.966667,0,1,14.058008,6.195716,19.955186,0.542836,21.676002
90,3.000000,0,1,14.049803,6.192341,19.943309,0.542944,21.663156
91,3.033333,0,1,14.049805,6.192346,19.943309,0.542951,21.663155
92,3.066667,0,1,12.502595,6.206789,16.410788,1.857935,19.239064
93,3.100000,0,1,13.069824,6.515231,17.146211,1.985970,20.077292
94,3.133333,0,1,12.985355,6.518976,16.996057,2.053036,19.906973
95,3.166667,0,1,13.270451,6.874640,17.228677,2.459338,20.123338
96,3.200000,0,1,13.032485,6.806497,16.877614,2.510177,19.709665
97,3.233333,0,1,13.145313,6.881226,17.013021,2.558823,19.864096
98,3.266667,0,1,13.119257,6.881330,16.968394,2.577507,19.811870
99,3.300000,0,1,13.395790,7.711762,16.646953,3.846037,19.694380
100,3.333333,0,1,13.381375,7.749623,16.592950,3.921566,19.629609
101,3.366667,0,1,13.969450,8.099367,17.339684,4.104342,20.464322
102,3.400000,0,1,13.855510,8.060947,17.173494,4.119261,20.273776
103,3.433333,0,1,14.056129,8.220099,17.406173,4.248390,20.513825
104,3.466667,0,1,13.615474,8.032429,16.802333,4.236811,19.807279
105,3.500000,0,1,13.635160,8.040990,16.831878,4.237043,19.836557
106,3.533333,0,1,13.791423,8.226780,16.864583,4.466206,20.043480
107,3.566667,0,1,14.079235,8.417553,17.243376,4.583237,20.411093
108,3.600000,0,1,13.840969,8.355609,16.902444,4.641605,19.978859
109,3.633333,0,1,13.843287,8.356528,16.905791,4.641522,19.982548
110,3.666667,0,1,13.842075,8.355902,16.904345,4.641273,19.980607
111,3.700000,0,1,13.861318,8.364995,16.927120,4.643959,20.012873
112,3.733333,0,1,13.633571,8.235277,16.545248,4.602322,19.753141
113,3.766667,0,1,13.712646,8.266449,16.658038,4.599536,19.880366
114,3.800000,0,1,13.686018,8.253798,16.621942,4.596712,19.839400
115,3.833333,0,1,13.790329,8.340068,16.699664,4.678771,19.992554
116,3.866667,0,1,13.761930,8.329973,16.659328,4.681445,19.945016
117,3.900000,0,1,13.824766,8.362509,16.742269,4.692769,20.039261
118,3.933333,0,1,13.778656,8.336604,16.681567,4.681268,19.973133
119,3.966667,0,1,13.810649,8.354149,16.721055,4.689155,20.021736
120,4.000000,0,1,13.457282,8.131889,16.206484,4.574886,19.590476
121,4.033333,0,1,14.104737,8.497094,17.062444,4.737856,20.513912
122,4.066667,0,1,13.968908,8.450386,16.867420,4.753554,20.285751
123,4.100000,0,1,14.096311,8.578345,17.010806,4.878331,20.399797
124,4.133333,0,1,13.692724,8.413143,16.446308,4.880618,19.751245
125,4.166667,0,1,13.768754,8.452724,16.544975,4.895020,19.866266
126,4.200000,0,1,13.727557,8.430580,16.489151,4.886648,19.806871
127,4.233333,0,1,13.761183,8.447688,16.537935,4.891275,19.854340
128,4.266667,0,1,13.633952,8.281085,16.455782,4.692969,19.753105
129,4.300000,0,1,14.275856,8.639930,17.306387,4.849087,20.672094
130,4.333333,0,1,14.133027,8.584065,17.102846,4.854761,20.441474
131,4.366667,0,1,14.363488,8.744121,17.395299,4.962192,20.732973
132,4.400000,0,1,13.849330,8.532983,16.684287,4.962276,19.901426
133,4.433333,0,1,14.297287,8.797937,17.258649,5.098026,20.535184
134,4.466667,0,1,14.008366,8.691412,16.858568,5.117040,20.049490
135,4.500000,0,1,14.023606,8.700269,16.878124,5.121411,20.071285
136,4.533333,0,1,13.991623,8.688243,16.833521,5.123222,20.018126
137,4.566667,0,1,13.957354,8.609037,16.914817,4.993831,19.963413
138,4.600000,0,1,13.952594,8.605678,16.908188,4.991659,19.957934
139,4.633333,0,1,14.094928,8.690987,17.093579,5.035905,20.155299
140,4.666667,0,1,13.940556,8.623300,16.885891,5.027988,19.907789
141,4.700000,0,1,13.940724,8.623295,16.885370,5.028038,19.908765
142,4.733333,0,1,13.605645,8.450101,16.339827,4.990679,19.486427
143,4.766667,0,1,13.605747,8.450160,16.339933,4.990714,19.486593
144,4.800000,0,1,13.605652,8.450108,16.339835,4.990686,19.486437
145,4.833333,0,1,13.935422,8.643216,16.766300,5.086803,19.953163
146,4.866667,0,1,13.789443,8.586198,16.566653,5.090896,19.710781
147,4.900000,0,1,13.835460,8.620386,16.628460,5.115069,19.762852
148,4.933333,0,1,13.728838,8.525307,16.485133,5.034414,19.666965
149,4.966667,0,1,13.797418,8.552008,16.582727,5.031528,19.777998
150,5.000000,0,1,13.772149,8.539398,16.548153,5.027977,19.740316
151,5.033333,0,1,13.796826,8.511762,16.590307,4.967480,19.832691
152,5.066667,0,1,13.772686,8.502753,16.554975,4.969316,19.793766
153,5.100000,0,1,13.883377,8.569380,16.693816,5.005332,19.950984
154,5.133333,0,1,13.795070,8.516515,16.579791,4.977762,19.827658
155,5.166667,0,1,13.796653,8.517895,16.582094,4.978870,19.828994
156,5.200000,0,1,13.720859,8.441178,16.485062,4.906279,19.771235
157,5.233333,0,1,14.288968,8.771025,17.212866,5.068970,20.585067
