frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,2,14.314976,6.363721,20.321149,0.637648,21.986133
1,0.033333,0,2,14.581887,6.484545,20.677010,0.657941,22.410710
2,0.066667,0,2,14.527602,6.467793,20.601855,0.666584,22.314366
3,0.100000,0,2,14.617875,6.522027,20.714510,0.695922,22.443192
4,0.133333,0,2,14.383817,6.442275,20.397433,0.719971,22.034047
5,0.166667,0,2,14.384646,6.442497,20.398854,0.719725,22.035357
6,0.200000,0,2,14.399402,6.408055,20.462624,0.647266,22.088316
7,0.233333,0,2,14.520437,6.470528,20.639532,0.665025,22.256753
8,0.266667,0,2,14.369580,6.416218,20.426679,0.677856,22.004206
9,0.300000,0,2,14.372249,6.417290,20.430971,0.677687,22.008088
10,0.333333,0,2,14.370723,6.416523,20.429154,0.677406,22.005609
11,0.366667,0,2,14.372946,6.417336,20.432923,0.677097,22.008816
12,0.400000,0,2,13.943556,6.159773,19.829515,0.552931,21.448223
13,0.433333,0,2,14.514894,6.383941,20.665184,0.526630,22.352869
14,0.466667,0,2,14.295552,6.293517,20.385150,0.521035,21.980471
15,0.500000,0,2,14.518252,6.408446,20.695124,0.557072,22.302560
16,0.533333,0,2,13.985731,6.221993,19.938712,0.611646,21.406836
17,0.566667,0,2,13.990140,6.224011,19.946132,0.611680,21.412609
18,0.600000,0,2,13.987954,6.223018,19.944263,0.611279,21.408319
19,0.633333,0,2,14.088947,6.226099,20.128230,0.541880,21.596732
20,0.666667,0,2,14.072706,6.223119,20.097796,0.549363,21.570959
21,0.700000,0,2,14.414449,6.370245,20.572018,0.559508,22.111821
22,0.733333,0,2,14.332818,6.340364,20.453051,0.566512,21.978890
23,0.766667,0,2,14.443067,6.400229,20.595833,0.591300,22.142069
24,0.800000,0,2,14.148490,6.296482,20.179304,0.620132,21.646034
25,0.833333,0,2,14.148490,6.296482,20.179304,0.620132,21.646034
26,0.866667,0,2,14.148490,6.296482,20.179304,0.620132,21.646034
27,0.900000,0,2,14.371573,6.345347,20.439832,0.564093,22.110794
28,0.933333,0,2,13.983469,6.149680,19.807172,0.528668,21.614568
29,0.966667,0,2,14.497109,6.373751,20.531542,0.545954,22.413831
30,1.000000,0,2,14.398292,6.345728,20.392285,0.566067,22.236525
31,1.033333,0,2,14.580910,6.446331,20.634819,0.608051,22.499859
32,1.066667,0,2,14.180635,6.314335,20.064794,0.662071,21.815041
33,1.100000,0,2,14.605409,6.497479,20.654376,0.675075,22.486776
34,1.133333,0,2,14.499171,6.465087,20.501329,0.693903,22.302282
35,1.166667,0,2,14.646800,6.545783,20.700256,0.726237,22.513906
36,1.200000,0,2,14.283613,6.425059,20.189914,0.772261,21.888664
37,1.233333,0,2,14.353021,6.388731,20.379023,0.651092,22.028947
38,1.266667,0,2,14.352659,6.388553,20.378692,0.651008,22.028277
39,1.300000,0,2,14.468111,6.447810,20.548690,0.667155,22.188487
40,1.333333,0,2,14.335238,6.398553,20.356611,0.677250,21.971851
41,1.366667,0,2,14.346833,6.403565,20.373721,0.677403,21.989375
42,1.400000,0,2,14.340610,6.400501,20.366530,0.676305,21.978995
43,1.433333,0,2,14.037333,6.182040,19.855191,0.550366,21.706442
44,1.466667,0,2,14.037333,6.182040,19.855191,0.550366,21.706442
45,1.500000,0,2,14.548860,6.374171,20.611985,0.511610,22.522984
46,1.533333,0,2,14.411313,6.321488,20.413677,0.519312,22.300948
47,1.566667,0,2,14.641113,6.439697,20.729058,0.556877,22.637403
48,1.600000,0,2,14.133043,6.264678,20.005175,0.613894,21.780059
49,1.633333,0,2,14.139903,6.267488,20.015426,0.613716,21.790566
50,1.666667,0,2,14.135255,6.265352,20.009431,0.613269,21.783063
51,1.700000,0,2,14.101831,6.203187,19.992094,0.531633,21.781766
52,1.733333,0,2,14.082062,6.198772,19.955238,0.539474,21.751474
53,1.766667,0,2,14.516537,6.388238,20.559301,0.555879,22.434430
54,1.800000,0,2,14.427758,6.360431,20.429553,0.570870,22.282849
55,1.833333,0,2,14.575881,6.443698,20.627924,0.607156,22.492563
56,1.866667,0,2,14.198061,6.316779,20.093818,0.653665,21.846699
57,1.900000,0,2,14.198061,6.316779,20.093818,0.653665,21.846699
58,1.933333,0,2,14.198061,6.316779,20.093818,0.653665,21.846699
59,1.966667,0,2,14.048424,6.221004,19.924167,0.592166,21.628941
60,2.000000,0,2,14.028542,6.216181,19.895980,0.597517,21.592129
61,2.033333,0,2,14.051135,6.226747,19.929397,0.599042,21.624965
62,2.066667,0,2,14.039755,6.221854,19.914507,0.598517,21.606240
63,2.100000,0,2,14.040276,6.222185,19.915475,0.598645,21.606708
64,2.133333,0,2,14.033697,6.199772,19.975995,0.552789,21.572307
65,2.166667,0,2,14.559771,6.427944,20.720009,0.567975,22.391330
66,2.200000,0,2,14.453433,6.397281,20.566062,0.589723,22.204514
67,2.233333,0,2,14.643265,6.501433,20.819151,0.632492,22.478152
68,2.266667,0,2,14.229052,6.366214,20.224428,0.691589,21.771140
69,2.300000,0,2,14.234795,6.368551,20.232072,0.691619,21.780694
70,2.333333,0,2,14.231357,6.366991,20.226744,0.691516,21.775811
71,2.366667,0,2,14.231357,6.366991,20.226744,0.691516,21.775811
72,2.400000,0,2,14.019441,6.200998,19.964182,0.562078,21.532063
73,2.433333,0,2,14.545625,6.428658,20.712108,0.575577,22.349188
74,2.466667,0,2,14.442592,6.398768,20.567515,0.595371,22.164889
75,2.500000,0,2,14.630297,6.502551,20.820928,0.638213,22.431750
