frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,10,14.112420,6.219912,19.999492,0.552462,21.785306
1,0.033333,0,10,14.634401,6.459162,20.718698,0.591673,22.592833
2,0.066667,0,10,14.555067,6.449198,20.602599,0.628252,22.434350
3,0.100000,0,10,14.762503,6.574590,20.869771,0.695048,22.722691
4,0.133333,0,10,14.356933,6.452988,20.294047,0.768262,22.008491
5,0.166667,0,10,14.403241,6.416423,20.492559,0.652450,22.064715
6,0.200000,0,10,14.356488,6.411779,20.420661,0.676676,21.972127
7,0.233333,0,10,14.359723,6.413469,20.424622,0.677350,21.977195
8,0.266667,0,10,14.355786,6.412080,20.418576,0.677836,21.970944
9,0.300000,0,10,14.358593,6.413258,20.422757,0.677810,21.975213
10,0.333333,0,10,14.356116,6.411904,20.419317,0.677289,21.971740
11,0.366667,0,10,14.358532,6.412677,20.422563,0.676969,21.976062
12,0.400000,0,10,14.116430,6.221281,20.022854,0.548139,21.778299
13,0.433333,0,10,14.651734,6.451865,20.775021,0.562187,22.617995
14,0.466667,0,10,14.547588,6.421105,20.626399,0.581884,22.434482
15,0.500000,0,10,14.742274,6.527283,20.886651,0.624605,22.715564
16,0.533333,0,10,14.326619,6.390389,20.286762,0.682708,22.010387
17,0.566667,0,10,14.330036,6.392316,20.291079,0.683612,22.015417
18,0.600000,0,10,14.327722,6.391297,20.288035,0.683471,22.011659
19,0.633333,0,10,14.083845,6.113085,20.055764,0.383662,21.812109
20,0.666667,0,10,13.846942,5.996289,19.719987,0.355140,21.465700
21,0.700000,0,10,14.263288,6.205353,20.304677,0.412361,22.072826
22,0.733333,0,10,14.215801,6.206291,20.210824,0.450309,21.986271
23,0.766667,0,10,14.365174,6.308433,20.407689,0.515858,22.171976
24,0.800000,0,10,14.082500,6.221249,19.972501,0.570513,21.704485
25,0.833333,0,10,14.082886,6.221406,19.973050,0.570508,21.705100
