frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,20,14.002924,6.371822,20.063507,0.811621,21.133645
1,0.033333,0,20,13.831468,6.097924,19.856503,0.488608,21.149294
2,0.066667,0,20,13.826903,6.095547,19.849859,0.487900,21.142949
3,0.100000,0,20,14.009096,6.159058,20.120103,0.466291,21.440893
4,0.133333,0,20,13.609219,5.981122,19.550203,0.448704,20.828750
5,0.166667,0,20,13.939686,6.142609,20.007929,0.488585,21.322544
6,0.200000,0,20,13.859718,6.122878,19.880182,0.512730,21.186242
7,0.233333,0,20,13.962927,6.186665,20.014953,0.547739,21.326089
8,0.266667,0,20,13.726882,6.104557,19.669614,0.574962,20.936069
9,0.300000,0,20,13.858370,6.218725,19.909628,0.655817,21.009666
10,0.333333,0,20,13.858261,6.218647,19.909450,0.655771,21.009561
11,0.366667,0,20,13.877241,6.229884,19.933561,0.661589,21.036573
12,0.400000,0,20,13.850921,6.220424,19.893958,0.664390,20.994414
13,0.433333,0,20,13.850983,6.220462,19.894041,0.664410,20.994500
14,0.466667,0,20,13.838861,6.160026,19.834477,0.587509,21.094599
15,0.500000,0,20,13.873663,6.177126,19.881668,0.592076,21.147246
16,0.533333,0,20,13.833279,6.162063,19.824073,0.594829,21.080936
17,0.566667,0,20,14.329917,6.382973,20.515266,0.620170,21.854315
18,0.600000,0,20,14.213018,6.350104,20.343426,0.645953,21.649677
19,0.633333,0,20,14.391931,6.452903,20.580255,0.693845,21.901692
20,0.666667,0,20,13.964332,6.311235,19.970140,0.750782,21.172075
21,0.700000,0,20,13.964332,6.311235,19.970140,0.750782,21.172075
22,0.733333,0,20,13.807428,6.148596,19.750245,0.598714,21.073324
23,0.766667,0,20,13.807635,6.148700,19.750512,0.598747,21.073645
24,0.800000,0,20,13.807449,6.148620,19.750262,0.598740,21.073346
25,0.833333,0,20,13.832411,6.159264,19.785954,0.599092,21.112189
26,0.866667,0,20,13.817113,6.152021,19.765600,0.597424,21.088316
27,0.900000,0,20,13.823574,6.154399,19.777587,0.596329,21.096806
28,0.933333,0,20,13.545614,5.999776,19.367776,0.538975,20.730092
29,0.966667,0,20,14.095153,6.244199,20.151521,0.562854,21.571083
30,1.000000,0,20,13.974125,6.216047,19.977998,0.597730,21.346647
31,1.033333,0,20,14.173080,6.329559,20.249153,0.648039,21.622048
32,1.066667,0,20,13.742190,6.189975,19.632101,0.710840,20.883630
33,1.100000,0,20,13.742526,6.190101,19.632884,0.710751,20.883943
34,1.133333,0,20,13.609843,5.952359,19.520318,0.410286,20.898924
35,1.166667,0,20,13.753448,5.995124,19.725350,0.383651,21.151342
36,1.200000,0,20,13.340068,5.807000,19.137370,0.358716,20.524119
37,1.233333,0,20,13.731279,6.004587,19.687513,0.414098,21.092227
38,1.266667,0,20,13.695366,6.007910,19.619124,0.446297,21.020676
39,1.300000,0,20,13.834513,6.102393,19.798404,0.507219,21.197917
40,1.333333,0,20,13.565324,6.019268,19.384107,0.559082,20.752784
41,1.366667,0,20,13.565604,6.019367,19.384473,0.559063,20.753278
42,1.400000,0,20,13.565524,6.019324,19.384373,0.559045,20.753153
43,1.433333,0,20,13.617953,6.045018,19.599399,0.534391,20.720069
44,1.466667,0,20,13.617953,6.045018,19.599399,0.534391,20.720069
45,1.500000,0,20,13.640439,6.055389,19.630804,0.536088,20.754426
46,1.533333,0,20,13.629879,6.051244,19.616121,0.536405,20.737110
47,1.566667,0,20,13.641359,6.056294,19.635490,0.536162,20.752425
48,1.600000,0,20,13.511489,5.986987,19.395528,0.524520,20.614417
