frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,0,14.211396,6.191098,19.064556,0.678454,22.891177
1,0.033333,0,0,14.211396,6.191098,19.064556,0.678454,22.891177
2,0.066667,0,0,13.949719,6.017125,18.714302,0.572515,22.562340
3,0.100000,0,0,13.991692,6.037216,18.774436,0.576493,22.624148
4,0.133333,0,0,13.930070,6.013439,18.688568,0.579021,22.522622
5,0.166667,0,0,14.422504,6.231882,19.369304,0.604226,23.293981
6,0.200000,0,0,14.305804,6.199843,19.198010,0.631112,23.088291
7,0.233333,0,0,14.486736,6.302502,19.430943,0.678959,23.350306
8,0.266667,0,0,14.070287,6.165735,18.840301,0.735509,22.635051
9,0.300000,0,0,14.196762,6.160959,19.088415,0.631302,22.870569
10,0.333333,0,0,14.151698,6.157207,19.013258,0.657057,22.784778
11,0.366667,0,0,14.155206,6.158819,19.017533,0.657449,22.790637
12,0.400000,0,0,14.151823,6.157492,19.012192,0.657691,22.785585
13,0.433333,0,0,14.153372,6.158186,19.014039,0.657846,22.788231
14,0.466667,0,0,14.152352,6.157683,19.012321,0.657782,22.786953
15,0.500000,0,0,14.154666,6.158432,19.015519,0.657469,22.791010
16,0.533333,0,0,13.861478,5.937013,18.449521,0.535465,22.599448
17,0.566667,0,0,14.372607,6.154668,19.167841,0.544939,23.405042
18,0.600000,0,0,14.271806,6.124543,19.026290,0.562952,23.226176
19,0.633333,0,0,14.453966,6.223855,19.269843,0.602861,23.489195
20,0.666667,0,0,14.035552,6.086868,18.675732,0.660489,22.770435
21,0.700000,0,0,14.051386,6.093654,18.699310,0.660561,22.794286
22,0.733333,0,0,14.043210,6.089904,18.689913,0.659535,22.780181
23,0.766667,0,0,13.794139,5.923669,18.427912,0.542115,22.412389
24,0.800000,0,0,13.794139,5.923669,18.427912,0.542115,22.412389
25,0.833333,0,0,14.345907,6.141996,19.233300,0.519933,23.284489
26,0.866667,0,0,14.193283,6.096411,19.017311,0.547613,23.014925
27,0.900000,0,0,14.419618,6.216592,19.324335,0.591238,23.343280
28,0.933333,0,0,13.911965,6.044123,18.604025,0.651300,22.480572
29,0.966667,0,0,13.914987,6.044679,18.607460,0.650397,22.487103
30,1.000000,0,0,13.914661,5.979062,18.731110,0.521459,22.491415
31,1.033333,0,0,13.958178,5.999229,18.791700,0.524935,22.557899
32,1.066667,0,0,13.911323,5.981004,18.721089,0.527793,22.485087
33,1.100000,0,0,13.932243,5.990833,18.751309,0.529433,22.515987
34,1.133333,0,0,13.921800,5.986561,18.737977,0.529218,22.498206
35,1.166667,0,0,13.930494,5.990614,18.754890,0.528900,22.507691
36,1.200000,0,0,13.717403,5.890772,18.440588,0.514034,22.197587
37,1.233333,0,0,14.231083,6.110552,19.152265,0.527405,23.013579
38,1.266667,0,0,14.129860,6.081917,19.010438,0.547937,22.831206
39,1.300000,0,0,14.315623,6.183707,19.255232,0.590216,23.101421
40,1.333333,0,0,13.899184,6.050003,18.665262,0.651379,22.380910
41,1.366667,0,0,14.324859,6.231217,19.253228,0.661430,23.059919
