frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,10,14.092676,6.239960,19.998632,0.590480,21.688917
1,0.033333,0,10,14.092676,6.239960,19.998632,0.590480,21.688917
2,0.066667,0,10,14.092676,6.239960,19.998632,0.590480,21.688917
3,0.100000,0,10,14.072018,6.234090,20.022143,0.583176,21.610736
4,0.133333,0,10,14.070934,6.233877,20.020586,0.583549,21.608666
5,0.166667,0,10,14.105005,6.247508,20.070884,0.582288,21.661842
6,0.200000,0,10,14.087853,6.239193,20.049125,0.579886,21.634548
7,0.233333,0,10,14.086624,6.238570,20.048200,0.579533,21.632139
8,0.266667,0,10,13.898571,6.080803,19.722246,0.468692,21.504775
9,0.300000,0,10,14.495392,6.345581,20.563703,0.495700,22.426773
10,0.333333,0,10,14.404409,6.328740,20.429327,0.529499,22.254401
11,0.366667,0,10,14.628029,6.458105,20.728827,0.589963,22.565296
12,0.400000,0,10,14.187223,6.322171,20.095127,0.665416,21.801127
13,0.433333,0,10,14.187223,6.322171,20.095127,0.665416,21.801127
14,0.466667,0,10,14.114655,6.252958,20.045292,0.593102,21.705570
15,0.500000,0,10,14.147264,6.268636,20.088979,0.596962,21.755851
16,0.533333,0,10,14.110519,6.254790,20.035143,0.599561,21.696854
17,0.566667,0,10,14.602825,6.474526,20.723681,0.625115,22.459679
18,0.600000,0,10,14.495645,6.445365,20.566783,0.650127,22.270025
19,0.633333,0,10,14.676470,6.550193,20.804810,0.700270,22.524331
20,0.666667,0,10,14.238596,6.405240,20.175381,0.759776,21.780630
21,0.700000,0,10,14.236707,6.313388,20.218011,0.608256,21.883854
22,0.733333,0,10,14.223371,6.310817,20.199074,0.612885,21.858152
23,0.766667,0,10,14.223508,6.310869,20.199289,0.612872,21.858364
24,0.800000,0,10,14.223375,6.310819,20.199076,0.612886,21.858162
25,0.833333,0,10,14.242147,6.319211,20.226217,0.613687,21.886538
26,0.866667,0,10,14.231667,6.314289,20.212160,0.612632,21.870207
27,0.900000,0,10,14.231516,6.314253,20.211925,0.612679,21.869944
28,0.933333,0,10,13.989330,6.152265,19.743031,0.544719,21.680241
