frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,1,13.886963,6.076813,19.690347,0.473363,21.497180
1,0.033333,0,1,13.889622,6.078088,19.694007,0.473650,21.501210
2,0.066667,0,1,13.887896,6.077363,19.691566,0.473638,21.498483
3,0.100000,0,1,13.887896,6.077363,19.691566,0.473638,21.498483
4,0.133333,0,1,13.798258,6.025013,19.524859,0.458818,21.411096
5,0.166667,0,1,14.390985,6.289071,20.369922,0.485297,22.317737
6,0.200000,0,1,14.298097,6.271235,20.229373,0.519539,22.145379
7,0.233333,0,1,14.525148,6.400931,20.530293,0.579053,22.466098
8,0.266667,0,1,14.074690,6.260020,19.873571,0.655043,21.695457
9,0.300000,0,1,14.076557,6.260586,19.876596,0.654634,21.698441
10,0.333333,0,1,14.196855,6.277277,20.104770,0.590246,21.895548
11,0.366667,0,1,14.236961,6.296215,20.157166,0.594748,21.958968
12,0.400000,0,1,14.190894,6.278369,20.086969,0.597840,21.887872
13,0.433333,0,1,14.695110,6.502303,20.784334,0.623983,22.677014
14,0.466667,0,1,14.589263,6.474697,20.629893,0.650429,22.487469
15,0.500000,0,1,14.773299,6.581564,20.868785,0.702473,22.748638
16,0.533333,0,1,14.336199,6.437806,20.238577,0.763747,22.006272
17,0.566667,0,1,14.337189,6.372466,20.278145,0.653155,22.080267
18,0.600000,0,1,14.302318,6.374148,20.237056,0.676490,21.993409
19,0.633333,0,1,14.307512,6.376624,20.243373,0.677211,22.001951
20,0.666667,0,1,14.300817,6.373893,20.232826,0.677523,21.992104
21,0.700000,0,1,14.303167,6.374867,20.235951,0.677564,21.995985
22,0.733333,0,1,14.301221,6.373830,20.233166,0.677215,21.993282
23,0.766667,0,1,14.302386,6.374121,20.234235,0.677041,21.995881
24,0.800000,0,1,13.983043,6.166209,19.766977,0.563295,21.618855
25,0.833333,0,1,14.504646,6.392104,20.505066,0.577739,22.431133
26,0.866667,0,1,14.397496,6.361154,20.351847,0.599156,22.241485
27,0.900000,0,1,14.583326,6.463750,20.602908,0.641296,22.505776
28,0.933333,0,1,14.164330,6.326535,20.011033,0.698277,21.783679
29,0.966667,0,1,14.181837,6.334036,20.035461,0.698712,21.811337
30,1.000000,0,1,14.172705,6.329772,20.022280,0.698034,21.797803
31,1.033333,0,1,13.971695,6.146999,19.700966,0.551655,21.662465
32,1.066667,0,1,13.971695,6.146999,19.700966,0.551655,21.662465
33,1.100000,0,1,14.473864,6.337468,20.447312,0.515749,22.458532
34,1.133333,0,1,14.300706,6.281681,20.210585,0.539007,22.152527
35,1.166667,0,1,14.491023,6.377205,20.468252,0.567195,22.437623
36,1.200000,0,1,14.060935,6.225590,19.850789,0.611106,21.720909
37,1.233333,0,1,14.064539,6.227043,19.855571,0.611107,21.726940
38,1.266667,0,1,14.062491,6.225980,19.852324,0.610853,21.724295
39,1.300000,0,1,14.106611,6.210744,20.024062,0.534796,21.760973
40,1.333333,0,1,14.086905,6.207459,19.991943,0.543339,21.725434
41,1.366667,0,1,14.520800,6.398388,20.597039,0.561988,22.403372
42,1.400000,0,1,14.431122,6.370357,20.466793,0.577042,22.249532
43,1.433333,0,1,14.577344,6.453212,20.664157,0.613548,22.454328
