frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,10,14.360430,6.394631,20.469653,0.637983,21.973655
1,0.033333,0,10,14.366706,6.397486,20.478647,0.638345,21.983125
2,0.066667,0,10,14.364196,6.396421,20.475545,0.638211,21.978831
3,0.100000,0,10,14.367881,6.398067,20.482310,0.638052,21.983280
4,0.133333,0,10,14.123110,6.233864,20.098662,0.548905,21.721763
5,0.166667,0,10,14.643512,6.457509,20.829350,0.561872,22.539315
6,0.200000,0,10,14.537302,6.425612,20.676138,0.581497,22.354271
7,0.233333,0,10,14.723883,6.527037,20.924502,0.622153,22.624996
8,0.266667,0,10,14.306918,6.388817,20.327386,0.678031,21.915337
9,0.300000,0,10,14.318032,6.393524,20.343888,0.678003,21.932205
10,0.333333,0,10,14.310878,6.390115,20.334765,0.677104,21.920766
11,0.366667,0,10,14.047639,6.199172,19.945607,0.553794,21.643515
12,0.400000,0,10,14.047639,6.199172,19.945607,0.553794,21.643515
13,0.433333,0,10,14.555200,6.414706,20.680676,0.557515,22.427409
14,0.466667,0,10,14.447248,6.379204,20.516584,0.574498,22.250661
15,0.500000,0,10,14.674178,6.500797,20.821058,0.620674,22.580802
16,0.533333,0,10,14.195803,6.338435,20.129906,0.680226,21.777278
17,0.566667,0,10,14.197406,6.338830,20.132004,0.679842,21.780373
18,0.600000,0,10,14.276504,6.297157,20.205700,0.572296,22.051515
19,0.633333,0,10,14.445306,6.381217,20.446443,0.593597,22.295879
20,0.666667,0,10,14.258503,6.315223,20.182288,0.611567,21.981654
21,0.700000,0,10,14.262601,6.316899,20.188685,0.611398,21.987719
22,0.733333,0,10,14.260098,6.315690,20.185671,0.611019,21.983604
23,0.766667,0,10,14.260098,6.315690,20.185671,0.611019,21.983604
24,0.800000,0,10,14.015047,6.191883,20.045565,0.531611,21.467965
25,0.833333,0,10,14.542036,6.420970,20.795883,0.546536,22.283689
26,0.866667,0,10,14.439502,6.392534,20.653553,0.567931,22.097021
27,0.900000,0,10,14.628516,6.496799,20.907898,0.610877,22.366774
28,0.933333,0,10,14.216893,6.362311,20.317640,0.669262,21.663776
29,0.966667,0,10,14.225990,6.366444,20.331966,0.669497,21.676507
30,1.000000,0,10,14.220913,6.364131,20.326552,0.668792,21.667396
31,1.033333,0,10,14.100339,6.233408,20.137930,0.547293,21.615794
32,1.066667,0,10,14.100262,6.233343,20.137849,0.547235,21.615700
33,1.100000,0,10,14.674953,6.488524,20.950084,0.573153,22.501623
34,1.133333,0,10,14.573859,6.464529,20.799692,0.602729,22.319156
35,1.166667,0,10,14.796773,6.590921,21.096280,0.659444,22.634593
36,1.200000,0,10,14.339747,6.445334,20.439837,0.730314,21.849091
37,1.233333,0,10,14.341005,6.445872,20.441878,0.730281,21.850856
38,1.266667,0,10,14.340092,6.445422,20.440858,0.730111,21.849308
39,1.300000,0,10,13.980977,6.182258,19.932535,0.552799,21.457597
40,1.333333,0,10,13.980977,6.182258,19.932535,0.552799,21.457597
41,1.366667,0,10,14.486579,6.404691,20.659384,0.569706,22.230647
42,1.400000,0,10,14.343525,6.368273,20.454397,0.606016,21.970164
43,1.433333,0,10,14.512224,6.459376,20.681797,0.641219,22.213657
44,1.466667,0,10,14.163568,6.342251,20.181849,0.685677,21.623177
45,1.500000,0,10,14.164033,6.342454,20.182496,0.685696,21.623908
46,1.533333,0,10,14.238327,6.219603,20.208938,0.463836,22.042207
47,1.566667,0,10,14.349551,6.255181,20.348647,0.451195,22.248811
48,1.600000,0,10,14.092534,6.148413,19.962381,0.456069,21.859153
49,1.633333,0,10,14.436454,6.313519,20.435592,0.493664,22.380104
50,1.666667,0,10,14.373528,6.296637,20.335922,0.510370,22.274290
51,1.700000,0,10,14.486268,6.367752,20.483894,0.550680,22.424230
52,1.733333,0,10,14.211109,6.271975,20.074934,0.583714,21.974679
53,1.766667,0,10,14.211257,6.272018,20.075127,0.583689,21.974954
54,1.800000,0,10,14.140722,6.228125,20.059244,0.542654,21.820268
55,1.833333,0,10,14.141757,6.228633,20.060693,0.542780,21.821797
56,1.866667,0,10,14.140559,6.227991,20.058805,0.542597,21.820275
57,1.900000,0,10,14.160186,6.236971,20.086066,0.543998,21.850494
58,1.933333,0,10,14.149029,6.231986,20.071007,0.543293,21.832785
59,1.966667,0,10,13.913113,6.117268,19.696502,0.526126,21.516710
60,2.000000,0,10,13.913047,6.117234,19.696400,0.526118,21.516622
61,2.033333,0,10,14.485780,6.373693,20.503794,0.555740,22.397805
62,2.066667,0,10,14.363241,6.347892,20.326470,0.595611,22.167643
63,2.100000,0,10,14.570393,6.465856,20.599603,0.649650,22.461927
64,2.133333,0,10,14.144687,6.329779,19.987983,0.714972,21.731108
65,2.166667,0,10,14.145875,6.330273,19.989602,0.714987,21.733037
66,2.200000,0,10,14.145033,6.329843,19.988411,0.714861,21.731827
67,2.233333,0,10,14.222650,6.300550,20.138281,0.610435,21.919233
68,2.266667,0,10,14.212874,6.298975,20.123134,0.614586,21.900904
69,2.300000,0,10,14.714665,6.522437,20.812556,0.642547,22.688891
70,2.333333,0,10,14.592787,6.488822,20.631366,0.670888,22.476108
71,2.366667,0,10,14.775223,6.593424,20.869093,0.720203,22.736373
72,2.400000,0,10,14.352294,6.454078,20.270501,0.776660,22.009721
