frame,t_s,seq,current_A,mean_rgb,mean_Y,mean_R,mean_G,mean_B
0,0.000000,0,30,14.236595,6.358292,20.143813,0.694331,21.871643
1,0.033333,0,30,14.236779,6.358381,20.144020,0.694361,21.871956
2,0.066667,0,30,14.236596,6.358296,20.143798,0.694339,21.871650
3,0.100000,0,30,14.237419,6.358578,20.144852,0.694271,21.873134
4,0.133333,0,30,13.938666,6.167514,19.888375,0.553765,21.373859
5,0.166667,0,30,14.511237,6.422010,20.693929,0.580791,22.258992
6,0.200000,0,30,14.390749,6.396019,20.518896,0.619175,22.034176
7,0.233333,0,30,14.600359,6.514023,20.799886,0.670734,22.330458
8,0.266667,0,30,14.180948,6.379142,20.200069,0.733217,21.609558
9,0.300000,0,30,14.182376,6.379666,20.202105,0.733107,21.611917
10,0.333333,0,30,14.181738,6.379265,20.201321,0.732870,21.611023
11,0.366667,0,30,14.001809,6.189409,19.898043,0.564435,21.542950
12,0.400000,0,30,14.001583,6.189380,19.897622,0.564558,21.542571
13,0.433333,0,30,14.497058,6.404816,20.594745,0.580484,22.315945
14,0.466667,0,30,14.360851,6.367401,20.396587,0.611446,22.074520
15,0.500000,0,30,14.528194,6.456952,20.617546,0.646099,22.320936
16,0.533333,0,30,14.176084,6.338780,20.116692,0.690291,21.721268
17,0.566667,0,30,14.176177,6.338733,20.117343,0.690044,21.721143
18,0.600000,0,30,13.933207,6.063648,19.824184,0.408087,21.567349
19,0.633333,0,30,14.075537,6.110413,20.030479,0.387827,21.808306
20,0.666667,0,30,13.720021,5.948980,19.525769,0.366726,21.267566
21,0.700000,0,30,14.121110,6.151934,20.077765,0.426724,21.858840
22,0.733333,0,30,14.082767,6.155124,20.003036,0.460918,21.784346
23,0.766667,0,30,14.228722,6.254648,20.189694,0.525776,21.970696
24,0.800000,0,30,13.954699,6.170398,19.774100,0.577802,21.512195
25,0.833333,0,30,13.954699,6.170398,19.774100,0.577802,21.512195
26,0.866667,0,30,14.061102,6.194005,19.960085,0.538063,21.685157
27,0.900000,0,30,14.096145,6.211267,20.007754,0.542695,21.737987
28,0.933333,0,30,14.057232,6.196528,19.950334,0.545420,21.675942
29,0.966667,0,30,14.562323,6.421185,20.648544,0.572208,22.466219
30,1.000000,0,30,14.447467,6.393740,20.476834,0.605710,22.259859
31,1.033333,0,30,14.626722,6.497085,20.708389,0.655489,22.516289
32,1.066667,0,30,14.223419,6.366888,20.127176,0.715769,21.827313
33,1.100000,0,30,14.261739,6.345639,20.284085,0.635553,21.865577
34,1.133333,0,30,14.261358,6.345327,20.283700,0.635281,21.865093
35,1.166667,0,30,14.401123,6.414478,20.478275,0.653258,22.071837
36,1.200000,0,30,14.252638,6.361108,20.264725,0.666904,21.826285
37,1.233333,0,30,14.255723,6.362545,20.269119,0.667141,21.830908
38,1.266667,0,30,14.253847,6.361594,20.266628,0.666837,21.828077
39,1.300000,0,30,14.256768,6.362597,20.271791,0.666286,21.832225
40,1.333333,0,30,14.091985,6.211235,19.980280,0.550046,21.745630
41,1.366667,0,30,14.677301,6.468108,20.806657,0.571929,22.653316
42,1.400000,0,30,14.574426,6.443851,20.655200,0.601929,22.466148
43,1.433333,0,30,14.798522,6.570627,20.956048,0.657913,22.781605
44,1.466667,0,30,14.337226,6.424077,20.289832,0.730858,21.990988
45,1.500000,0,30,14.341348,6.425772,20.295898,0.730781,21.997364
46,1.533333,0,30,14.339660,6.424884,20.293757,0.730436,21.994786
47,1.566667,0,30,13.988708,6.155296,19.707658,0.557367,21.701099
48,1.600000,0,30,13.988461,6.155216,19.707169,0.557433,21.700781
49,1.633333,0,30,14.496724,6.375467,20.416635,0.573842,22.499694
50,1.666667,0,30,14.351293,6.337912,20.212488,0.609003,22.232387
51,1.700000,0,30,14.522831,6.430342,20.438940,0.645521,22.484032
52,1.733333,0,30,14.164463,6.310174,19.926326,0.691283,21.875780
53,1.766667,0,30,14.168287,6.312219,19.931374,0.692074,21.881415
54,1.800000,0,30,14.165644,6.311095,19.927614,0.692037,21.877282
55,1.833333,0,30,14.040813,6.104872,20.012742,0.394779,21.714920
56,1.866667,0,30,13.825498,6.003227,19.734925,0.369893,21.371675
57,1.900000,0,30,14.234480,6.212425,20.302005,0.433647,21.967788
58,1.933333,0,30,14.162009,6.211126,20.173222,0.484159,21.828647
59,1.966667,0,30,14.295906,6.297678,20.349826,0.535100,22.002791
60,2.000000,0,30,14.062478,6.224225,19.989524,0.578169,21.619742
61,2.033333,0,30,14.062478,6.224225,19.989524,0.578169,21.619742
62,2.066667,0,30,14.070858,6.227545,20.148293,0.545842,21.518440
63,2.100000,0,30,14.071288,6.227771,20.148854,0.545927,21.519083
64,2.133333,0,30,14.071149,6.227771,20.148624,0.546024,21.518798
65,2.166667,0,30,14.088534,6.235769,20.172242,0.547449,21.545910
66,2.200000,0,30,14.079043,6.231298,20.157933,0.546817,21.532380
67,2.233333,0,30,14.085258,6.233751,20.166898,0.546582,21.542293
68,2.266667,0,30,14.123442,6.216812,20.040516,0.534970,21.794840
69,2.300000,0,30,14.637900,6.440997,20.756157,0.554065,22.603480
70,2.333333,0,30,14.499618,6.408010,20.556000,0.593049,22.349805
71,2.366667,0,30,14.667867,6.498265,20.780273,0.627768,22.595559
72,2.400000,0,30,14.328246,6.384464,20.291319,0.671951,22.021468
73,2.433333,0,30,14.333137,6.386794,20.298352,0.672391,22.028666
74,2.466667,0,30,14.330241,6.385481,20.294786,0.672104,22.023831
75,2.500000,0,30,14.210694,6.305144,20.222599,0.603196,21.806289
76,2.533333,0,30,14.210694,6.305144,20.222599,0.603196,21.806289
77,2.566667,0,30,14.714626,6.530804,20.924583,0.631111,22.588183
78,2.600000,0,30,14.590131,6.496807,20.744055,0.659594,22.366744
79,2.633333,0,30,14.777039,6.603849,20.989844,0.709437,22.631836
80,2.666667,0,30,14.350252,6.462007,20.381757,0.765386,21.903613
81,2.700000,0,30,14.438264,6.426449,20.540563,0.645764,22.128465
82,2.733333,0,30,14.395323,6.424855,20.475622,0.671930,22.038416
83,2.766667,0,30,14.398313,6.426531,20.479840,0.672609,22.042490
84,2.800000,0,30,14.395660,6.425737,20.476433,0.673011,22.037536
85,2.833333,0,30,14.399443,6.427151,20.481210,0.672893,22.044227
86,2.866667,0,30,14.397606,6.426212,20.478271,0.672693,22.041853
87,2.900000,0,30,14.399977,6.426999,20.482254,0.672248,22.045430
88,2.933333,0,30,13.922976,6.154980,19.664479,0.588446,21.516002
89,2.966667,0,30,14.246716,6.267626,20.147695,0.549069,22.043383
90,3.000000,0,30,13.891516,6.150118,19.642026,0.596385,21.436137
91,3.033333,0,30,13.891594,6.150104,19.642185,0.596301,21.436297
92,3.066667,0,30,13.891281,6.150054,19.641811,0.596411,21.435621
93,3.100000,0,30,13.897911,6.153291,19.651082,0.597187,21.445463
94,3.133333,0,30,13.893437,6.151406,19.644718,0.597153,21.438440
95,3.166667,0,30,13.893594,6.151560,19.644895,0.597300,21.438587
96,3.200000,0,30,12.801093,6.763706,16.356934,2.635266,19.411080
97,3.233333,0,30,13.398223,7.182369,17.067448,2.930085,20.197137
98,3.266667,0,30,13.316128,7.355015,16.824521,3.279283,19.844581
99,3.300000,0,30,13.316270,7.355110,16.824809,3.279321,19.844679
100,3.333333,0,30,13.315945,7.355027,16.824504,3.279366,19.843966
101,3.366667,0,30,13.569789,8.244365,16.341634,4.682400,19.685334
102,3.400000,0,30,13.564628,8.240085,16.333167,4.679331,19.681387
103,3.433333,0,30,13.872993,8.681258,16.560853,5.211858,19.846267
